,Names,Bus_fare,Ratings,Seats,Bus_types,Starting_time,Duration,Ending_time,Starting_point
673,City Land Travels,700,,,Volvo A/C Semi Sleeper (2+2),22:30,02h 45m,01:15,
674,JKRTC - 170970,INR 442,3.4,26 Seats available,NON A/C Seater (2+3),11:00,09h 00m,20:00,Trikuta Shopping Complex
675,Laxmi holidays,855,4.5,26 Seats available,Bharat Benz A/C Sleeper (2+1),21:15,07h 15m,04:30,Kunjwani Bypass Jammu
676,Laxmi holidays,684,4.5,20 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),17:45,07h 45m,01:30,BC Road (Bus Stand)
677,AdHarikesh Tour N Travels,575,4.1,45 Seats available,A/C Sleeper (2+1),21:10,07h 20m,04:30,Trikuta Shopping Complex
678,Laxmi holidays,578,4.5,25 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),22:15,06h 55m,05:10,Trikuta Shopping Complex
679,Laxmi holidays,760,4.3,19 Seats available,VE A/C Seater / Sleeper (2+1),20:50,07h 30m,04:20,Jammu
680,New Pal Travels,629,4.4,45 Seats available,A/C Sleeper (2+1),22:00,07h 30m,05:30,Tirkuta Complex
681,AdBaru travels,INR 499,3.5,30 Seats available,A/C Seater / Sleeper (2+2),21:45,07h 20m,05:05,Trikuta Complex
682,IntrCity SmartBus,INR 607,4.8,2 Seats available,VE A/C Seater / Sleeper (2+1),20:00,07h 40m,03:40,Trikuta Shopping Complex
683,Zimindara Travels,INR 549,4.2,35 Seats available,A/C Seater / Sleeper (2+1),13:15,07h 30m,20:45,Trikuta Shopping Complex
684,Moon Light Travels Katra,584,4.3,38 Seats available,A/C Sleeper (2+1),20:15,08h 30m,04:45,Trikuta Shopping Complex
685,Laxmi holidays,770,4.4,38 Seats available,Bharat Benz A/C Sleeper (2+1),21:30,07h 20m,04:50,Kunjwani Bypass Jammu
686,Laxmi holidays,1194,4.6,40 Seats available,Volvo 9600 Multi-Axle A/C Sleeper (2+1),20:15,07h 15m,03:30,Kunjwani Bypass Jammu
687,Laxmi holidays,578,4.2,44 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),19:00,07h 15m,02:15,Trikuta Shopping Complex
688,Laxmi holidays,1026,4.0,17 Seats available,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:45,07h 15m,02:00,K.C Chowk
689,Laxmi holidays,578,4.4,29 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),20:30,07h 10m,03:40,New Pal Tour And Travels Shop...
690,Jamna Travels-Jammu,530,3.8,33 Seats available,AshokLeyland Stile A/C,21:00,07h 30m,04:30,BC Road Jammu
691,Zimindara Travels,INR 849,4.4,13 Seats available,AC Sleeper (2+1),15:00,07h 30m,22:30,Trikuta Shopping Complex
692,New Pal Travels,629,3.7,37 Seats available,A/C Sleeper (2+1),21:30,07h 45m,05:15,Jammu
693,City Land Travels,929,4.0,47 Seats available,A/C Seater/Sleeper (2+1),20:30,07h 45m,04:15,Trikuta Shopping Complex
694,Moon Light Travels Katra,584,3.3,36 Seats available,A/C Sleeper (2+2),22:00,07h 30m,05:30,Trikuta Complex
695,Apex Bus Travels,1849,4.2,39 Seats available,A/C Seater / Sleeper (2+2),20:00,05h 15m,01:15,Trikuta Complex
696,Hari Das Tour &Travels,949,4.4,18 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),16:20,07h 30m,23:50,Vijay sukrala travels narwal ...
697,Laxmi holidays,578,4.9,8 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),22:45,06h 45m,05:30,S S CHAUDHARY TRAVELS B C ROA...
698,IntrCity SmartBus,INR 614,5.0,36 Seats available,A/C Seater / Sleeper (2+1),22:10,07h 20m,05:30,jammu
699,IntrCity SmartBus,INR 571,4.8,48 Seats available,A/C Seater / Sleeper (2+1),21:35,07h 25m,05:00,Bc Road
700,Khurana Bus Service,765,3.8,31 Seats available,Volvo A/C (2+2),12:30,08h 20m,20:50,Kunjwani Bypass Jammu
701,Vijay Tour and Travels,INR 900,3.2,36 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),16:40,08h 20m,01:00,BC Road BUS STAND
702,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),INR 999,5.0,32 Seats available,VE A/C Seater / Sleeper (2+1),20:00,07h 55m,03:55,BC Road Bus Stand
703,Ram Dalal Holidays,527,2.9,31 Seats available,A/C Seater/Sleeper (2+1),20:15,07h 15m,03:30,TRIKUTA COMPLEX BC ROAD
704,DS Hari Travels,INR 500,4.3,34 Seats available,A/C Seater / Sleeper (2+2),21:30,07h 50m,05:20,TRIKUTA COMPLEX BC ROAD
705,Laxmi holidays,855,2.7,40 Seats available,Bharat Benz A/C Sleeper (2+1),18:15,07h 45m,02:00,Trikuta Complex
706,Just kailash,639,2.6,29 Seats available,A/C Seater / Sleeper (2+2),21:45,07h 15m,05:00,Narwal Transportnagar Near Ra...
707,SL Choudhary travels,584,2.9,36 Seats available,Bharath Benz A/C Sleeper (2+2),21:20,07h 40m,05:00,Jammu BC Road
708,Khurana Bus Service,765,2.1,37 Seats available,Volvo A/C (2+2),12:30,08h 40m,21:10,BC Road (Bus Stand)
709,Travel Point,542,4.5,29 Seats available,A/C Seater / Sleeper (2+2),15:45,07h 45m,23:30,BC Road Jammu
710,Gola Bus Service,INR 499,4.5,25 Seats available,VE A/C Seater / Sleeper (2+1),20:50,07h 30m,04:20,Narwal bye paas
711,Gola Bus Service,INR 499,4.3,39 Seats available,A/C Seater/Sleeper (2+1),20:20,07h 30m,03:50,B C ROAD JAMMU
712,IntrCity SmartBus,INR 859,4.3,31 Seats available,VE A/C Seater / Sleeper (2+1),20:50,07h 35m,04:25,BC Road Jammu
713,Zingbus Plus,616,4.2,22 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),18:55,08h 00m,02:55,Narwal bye paas
714,Deltin Travels,INR 570,3.8,6 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),21:30,07h 00m,04:30,Trikuta Shopping Complex
715,Awadh Travels,809,3.9,30 Seats available,A/C Sleeper (2+2),20:55,07h 05m,04:00,Radisson Hotel
716,City Land Travels,838,3.6,44 Seats available,A/C Seater/Sleeper (2+1),22:16,06h 29m,04:45,Bc Road
717,City Land Travels,938,3.6,10 Seats available,A/C Seater/Sleeper (2+1),18:00,07h 20m,01:20,Trikuta Shopping Complex
718,City Land Travels,938,3.6,24 Seats available,A/C Sleeper (2+1),16:00,07h 59m,23:59,Narwal Bus Stand
719,Ashok Bus Service,474,3.6,39 Seats available,VE A/C Seater / Sleeper (2+1),20:30,07h 20m,03:50,Narwal By Pass New Red Rose H...
720,GK Travels,INR 799,3.6,29 Seats available,A/C Seater/Sleeper (2+1),15:00,08h 10m,23:10,"Bypass, jammu"
721,GK Travels,INR 799,3.7,18 Seats available,A/C Seater/Sleeper (2+1),15:00,08h 15m,23:15,TRIKUTA COMPLEX BC ROAD
722,City Land Travels,750,3.4,30 Seats available,A/C Seater/Sleeper (2+1),21:00,07h 00m,04:00,Narwal Bus Stand
723,City Land Travels,520,3.8,47 Seats available,A/C Seater/Sleeper (2+1),18:30,07h 00m,01:30,Kunjwani Bypass Jammu
724,Zimindara Travels,INR 649,3.3,6 Seats available,AC Sleeper (2+1),21:30,07h 30m,05:00,BC Road Jammu
725,Lavish Travels,674,2.8,16 Seats available,A/C Seater / Sleeper (2+2),16:55,08h 20m,01:15,BC Road Jammu
726,DS Hari Travels,INR 650,4.3,50 Seats available,A/C Sleeper (2+2),21:45,07h 50m,05:35,"B.c. Road, jammu"
727,Zimindara Travels,INR 649,2.6,52 Seats available,AC Sleeper (2+1),20:50,07h 30m,04:20,Narwal bypass near Raddison b...
728,Jamna Travels (Delhi),INR 699,1.9,17 Seats available,A/C Seater / Sleeper (2+2),18:30,06h 00m,00:30,Bc Road
729,Goel Tourist (Regd),INR 550,4.7,36 Seats available,A/C Seater / Sleeper (2+2),16:30,08h 00m,00:30,BC ROAD TRIKUTA COMPLEX
730,Shiv Mohan Travels,1500,4.5,42 Seats available,AC Sleeper (2+1),20:15,08h 00m,04:15,Jammu
731,Gola Bus Service,INR 3499,3.0,34 Seats available,VE A/C Seater (2+2),20:20,07h 30m,03:50,B.c.road bus stand
732,KN Nehra Travels,INR 999,4.4,32 Seats available,A/C Seater/Sleeper (2+1),20:15,07h 50m,04:05,B.c.road bus stand
733,Laxmi holidays,641,4.2,36 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),19:30,07h 45m,03:15,BC Road Jammu
734,BSS COOL COOL TRAVELS,INR 799,4.2,50 Seats available,A/C Seater / Sleeper (2+2),17:30,09h 15m,02:45,Katra bypass tata motors opp ...
735,BSS COOL COOL TRAVELS,INR 999,4.1,36 Seats available,A/C Seater / Sleeper (2+2),20:15,07h 25m,03:40,Jammu Bus Stand
736,Sonali Holidays,INR 999,2.5,24 Seats available,Bharat Benz A/C Seater / Sleeper (2+2),21:50,06h 52m,04:42,Out gate bus stand
737,Ashok Travels,INR 759,2.3,31 Seats available,A/C Seater / Sleeper (2+2),17:30,06h 30m,00:00,Jammu Trikuta Shopping complex
738,Shub Yatra Holidays,INR 1199,3.7,32 Seats available,A/C Sleeper (2+2),21:15,08h 00m,05:15,Jammu Trikuta Shopping complex
739,SPEED BUS,INR 3500,3.7,28 Seats available,A/C Volvo B11R Multi-Axle Sleeper (2+1),21:30,07h 45m,05:15,"B.c road,jammu"
740,Shivay Holidays,INR 990,1.8,20 Seats available,A/C Seater / Sleeper (2+2),22:30,05h 15m,03:45,Trikuta Shopping Complex
741,Amit Travels,INR 999,1.8,36 Seats available,A/C Seater / Sleeper (2+1),20:00,07h 50m,03:50,Vijay sukrala travels
742,Amit Travels,INR 999,3.6,36 Seats available,A/C Seater / Sleeper (2+1),20:00,07h 40m,03:40,
743,New Pal Travels,899,3.6,,A/C Sleeper (2+2),20:30,07h 30m,04:00,
744,Travel Point,1085,3.5,,A/C Seater / Sleeper (2+2),18:30,07h 45m,02:15,
745,Jamna Travels-Jammu,INR 1300,3.2,,AshokLeyland Stile A/C,20:00,07h 55m,03:55,
746,Jamna Travels (Delhi),INR 699,2.7,,A/C Seater / Sleeper (2+2),21:00,08h 15m,05:15,
747,Northern Travels,INR 1549,2.6,,Bharat Benz A/C Sleeper (2+1),23:45,0-17h 0-45m,07:00,
748,Big Bus,INR 1299,2.6,,A/C Seater / Sleeper (2+2),23:00,06h 30m,05:30,
749,Big Bus,INR 1299,,,A/C Seater / Sleeper (2+2),18:30,06h 30m,01:00,
750,SAI GOLDEN TRAVEL,INR 1450,,,A/C Sleeper (2+2),20:30,05h 55m,02:25,
751,Moon Light Travels Katra,584,,,A/C Sleeper (2+1),21:15,08h 45m,06:00,
752,Vijay Tour and Travels,INR 699,,,A/C Seater / Sleeper (2+1),22:00,07h 50m,05:50,
753,Jujhar Travels,INR 280,4.1,32 Seats available,Volvo A/C Semi Sleeper (2+2),15:25,02h 00m,17:25,Ludhiana Samrala Chowk Chandi...
754,Jujhar Travels,INR 280,4.2,26 Seats available,Mercedes A/C Seater (2+2),17:30,02h 00m,19:30,Jodhewal Basti Near Bombay Tyre
755,Jujhar Travels,INR 280,4.1,19 Seats available,Mercedes Benz A/C (2+2),18:50,02h 00m,20:50,Ludhiana
756,Jujhar Travels,INR 280,4.7,10 Seats available,Mercedes Benz A/C (2+2),13:10,02h 05m,15:15,Samrala Chowk
757,Jujhar Travels,INR 280,4.8,,Volvo A/C Semi Sleeper (2+2),14:25,01h 45m,16:10,
758,Jujhar Travels,INR 280,4.5,,Volvo A/C Semi Sleeper (2+2),09:40,01h 50m,11:30,
759,Laxmi holidays,665,4.4,,VE A/C Sleeper (2+1),23:55,02h 35m,02:30,
760,Jujhar Travels,INR 280,3.5,,Volvo A/C Semi Sleeper (2+2),14:00,02h 00m,16:00,
761,Orbit Aviation Pvt. Ltd.,INR 280,2.9,,A/C Seater (2+2),11:00,01h 50m,12:50,
762,Vijay Tour and Travels,INR 900,2.0,,A/C Seater / Sleeper (2+1),21:00,02h 30m,23:30,
763,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),INR 1199,3.8,,A/C Sleeper (2+1),22:30,02h 15m,00:45,
764,Bhawani Travels,760,3.8,,Bharat Benz A/C Semi Sleeper (2+2),23:30,02h 00m,01:30,
765,Jujhar Travels,INR 280,4.2,,Mercedes A/C Seater (2+2),18:00,02h 00m,20:00,
766,New Khaira TPT,INR 1350,3.4,,AC Sleeper (2+1),12:30,02h 15m,14:45,
767,Abtc Tour and Travels,750,2.9,,Bharat Benz A/C Semi Sleeper (2+2),23:35,00h 20m,23:55,
768,Abtc Tour and Travels,750,2.9,,Bharat Benz A/C Semi Sleeper (2+2),23:35,00h 45m,00:20,
769,Golden Temple Volvo Bus Service,INR 1499,3.0,,Bharat Benz A/C Semi Sleeper (2+2),23:55,--,23:55,
770,Chandigarh Transport Undertaking (CTU) - 165825,INR 592.39,3.7,41 Seats available,HVAC Seater (2+3),20:08,09h 00m,05:08,Sec. 43
771,Laxmi holidays,1139,4.5,22 Seats available,Scania Multi-Axle AC Semi Sleeper (2+2),23:55,06h 35m,06:30,Tribune Chowk Sector 31B
772,Chandigarh Transport Undertaking (CTU) - 165840,INR 323.81,4.1,,HVAC Seater (2+3),11:37,05h 00m,16:37,
773,Chandigarh Transport Undertaking (CTU) - 165850,INR 414.29,4.0,,HVAC Seater (2+3),12:30,05h 50m,18:20,
774,Chandigarh Transport Undertaking (CTU) - 165946,INR 950.48,3.3,47 Seats available,HVAC Seater (2+3),19:10,12h 30m,07:40,Sector 17
775,Vijay Tour and Travels,INR 1200,3.9,36 Seats available,A/C Seater / Sleeper (2+1),23:30,10h 30m,10:00,Vijay gajraj travels sector-52
776,Shree Mahaveer Travels Jaipur,INR 1499,2.9,17 Seats available,A/C Seater/Sleeper (2+1),22:00,10h 15m,08:15,Sector 52
777,Chandigarh Transport Undertaking (CTU) - 165906,INR 731.43,3.9,46 Seats available,HVAC Seater (2+3),20:30,11h 00m,07:30,Sector 17
778,GK Travels,INR 1299,3.6,5 Seats available,A/C Seater/Sleeper (2+1),16:00,11h 00m,03:00,Gk Travels Sector 52
779,NAYAR TRAVELS (OPC) PVT LTD,INR 1899,2.3,24 Seats available,A/C Sleeper (2+1),16:30,08h 00m,00:30,Nayar Travels Sector 52 Near ...
780,HRTC - 1528,INR 356,3.8,29 Seats available,Ordinary 3+2 Non AC Seater,18:40,05h 50m,00:30,Sec 43
781,HRTC - 6748,INR 333,3.8,,Ordinary 3+2 Non AC Seater,14:05,06h 25m,20:30,
782,Chandigarh Transport Undertaking (CTU) - 165963,INR 438.9,3.8,47 Seats available,HVAC Seater (2+3),19:50,05h 50m,01:40,ISBT
783,Laxmi holidays,1044,4.9,26 Seats available,VE A/C Semi Sleeper (2+2),17:00,06h 50m,23:50,Bharat Petrol Pump on Highway...
784,Laxmi holidays,960,4.7,32 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),17:30,05h 20m,22:50,Har Ki Pouri
785,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),INR 999,4.7,32 Seats available,VE A/C Seater / Sleeper (2+1),18:20,05h 10m,23:30,Har Ki Pouri
786,City Land Travels,789,4.2,31 Seats available,A/C Seater/Sleeper (2+1),20:15,04h 05m,00:20,Har Ki Pouri
787,Vijay Tour and Travels,INR 899,3.1,12 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),17:00,05h 10m,22:10,Chandi ghat
788,Zimindara Travels,INR 949,3.1,34 Seats available,AC Sleeper (2+1),17:10,05h 20m,22:30,Shri ganesh yatra sangh
789,City Land Travels,938,3.6,35 Seats available,A/C Seater/Sleeper (2+1),17:40,05h 35m,23:15,Shri ganesh yatra sangh
790,City Land Travels,938,3.6,1 Seat available,Bharat Benz (2+2),18:40,04h 50m,23:30,Pandeep parking shree ganesh...
791,New Pal Travels,900,3.6,17 Seats available,A/C Sleeper (2+2),19:00,04h 50m,23:50,Shri Kashyap Samaj Ashram
792,KN Nehra Travels,INR 1299,3.0,20 Seats available,A/C Seater/Sleeper (2+1),20:00,05h 15m,01:15,Bharat Petrol Pump on Highway...
793,KN Nehra Travels,INR 1299,3.0,,A/C Seater/Sleeper (2+1),20:00,05h 30m,01:30,
794,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),INR 1199,3.8,,A/C Sleeper (2+1),22:20,03h 30m,01:50,
795,Shree Mahaveer Travels Jaipur,INR 899,3.8,,VE A/C Seater / Sleeper (2+1),23:59,05h 31m,05:30,
796,Amit Travels,INR 999,1.8,,A/C Seater / Sleeper (2+1),20:00,05h 15m,01:15,
797,Amit Travels,INR 999,1.8,,A/C Seater / Sleeper (2+1),20:00,05h 30m,01:30,
798,Vijay Tour and Travels,INR 1000,2.3,,A/C Seater / Sleeper (2+1),23:00,04h 50m,03:50,
799,Gola Bus Service,INR 1999,4.5,,VE A/C Seater / Sleeper (2+1),11:20,12h 45m,00:05,
800,City Land Travels,1550,3.6,,Volvo A/C Semi Sleeper (2+2),19:45,05h 30m,01:15,
801,Chandigarh Transport Undertaking (CTU) - 165957,INR 506.67,3.8,17 Seats available,HVAC Seater (2+3),13:45,06h 30m,20:15,Nepali farm Under New Flyover
802,Gola Bus Service,INR 1999,4.5,20 Seats available,VE A/C Seater / Sleeper (2+1),10:50,13h 15m,00:05,Waiting Lounge Nepali Farm Ri...
803,Zimindara Travels,INR 949,3.6,26 Seats available,AC Sleeper (2+1),16:40,05h 50m,22:30,Waiting Lounge Nepali Farm Ri...
804,Laxmi holidays,960,4.5,32 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),17:10,05h 40m,22:50,Rishikesh
805,City Land Travels,938,3.6,32 Seats available,A/C Seater/Sleeper (2+1),17:15,06h 00m,23:15,Rishikesh
806,Laxmi holidays,1044,3.9,34 Seats available,VE A/C Semi Sleeper (2+2),17:30,06h 20m,23:50,Nepali farm house
807,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),INR 999,4.2,34 Seats available,VE A/C Seater / Sleeper (2+1),18:00,05h 30m,23:30,Nepali farm house
808,City Land Travels,938,3.6,31 Seats available,Bharat Benz (2+2),18:15,05h 15m,23:30,Shri Krishna Travels Nepali Farm
809,New Pal Travels,900,3.6,,A/C Sleeper (2+2),18:30,05h 20m,23:50,
810,City Land Travels,1550,3.8,,Volvo A/C Semi Sleeper (2+2),19:15,06h 00m,01:15,
811,City Land Travels,789,3.5,,A/C Seater/Sleeper (2+1),19:30,04h 50m,00:20,
812,KN Nehra Travels,INR 1299,3.0,,A/C Seater/Sleeper (2+1),19:30,05h 45m,01:15,
813,KN Nehra Travels,INR 1299,3.0,,A/C Seater/Sleeper (2+1),19:30,06h 00m,01:30,
814,Vijay Tour and Travels,INR 799,1.5,,Bharat Benz A/C Seater /Sleeper (2+1),15:50,06h 20m,22:10,
815,Amit Travels,INR 999,1.8,,A/C Seater / Sleeper (2+1),19:30,05h 45m,01:15,
816,Amit Travels,INR 999,1.8,,A/C Seater / Sleeper (2+1),19:30,06h 00m,01:30,
817,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),INR 1199,2.6,,A/C Sleeper (2+1),22:00,03h 50m,01:50,
818,MAHARAJA TOUR & TRAVELS,570,4.6,,Volvo AC Seater Pushback 2+2,13:30,04h 10m,17:40,
819,Orbit Aviation Pvt. Ltd.,INR 399,3.9,,AC Seater (2+2),14:20,04h 00m,18:20,
820,Guardian Tour and Travels,495,4.2,,Volvo A/C Semi Sleeper (2+2 ),14:59,03h 31m,18:30,
821,Orbit Aviation Pvt. Ltd.,INR 650,3.6,,A/C Seater (2+2),15:40,04h 35m,20:15,
822,Orbit Aviation Pvt. Ltd.,INR 650,3.3,,A/C Seater (2+2),16:25,04h 25m,20:50,
823,Orbit Aviation Pvt. Ltd.,INR 650,2.7,,A/C Seater (2+2),12:40,04h 45m,17:25,
824,Orbit Aviation Pvt. Ltd.,INR 550,2.9,,A/C Seater (2+2),13:25,04h 20m,17:45,
825,Khurana Bus Service,467,2.9,,Volvo A/C (2+2),16:55,04h 05m,21:00,
826,MAHARAJA TOUR & TRAVELS,570,4.4,,Volvo AC Seater Pushback 2+2,13:50,03h 50m,17:40,
827,Guardian Tour and Travels,495,4.2,,Volvo A/C Semi Sleeper (2+2 ),15:00,03h 30m,18:30,
828,Khurana Bus Service,INR 500,3.2,,Bharat Benz A/C Semi Sleeper (2+2),17:35,03h 25m,21:00,
829,INDO CANADIAN TRANSPORTCO PRIVATE LIMITED,720,4.1,,A/C Semi Sleeper (2+2),17:40,03h 55m,21:35,
830,INDO CANADIAN TRANSPORTCO PRIVATE LIMITED,720,4.1,,A/C Semi Sleeper (2+2),17:45,03h 50m,21:35,
831,Raj Transport,INR 285,2.9,,NON AC Seater / Sleeper 2+1,11:50,05h 40m,17:30,
832,Khurana Bus Service,INR 500,,,Bharat Benz A/C Semi Sleeper (2+2),17:05,03h 55m,21:00,
833,Chandigarh Transport Undertaking (CTU) - 165939,INR 624.77,3.7,44 Seats available,HVAC Seater (2+3),16:00,09h 45m,01:45,VARINDAVAN Bus Terminal
834,HRTC - 587,INR 455,3.8,,Ordinary 3+2 Non AC Seater,14:00,09h 05m,23:05,
835,NueGo,348,3.9,31 Seats available,Electric A/C Seater (2+2),09:00,05h 20m,14:20,Sector 42 IndianOil Petrol Pump
836,NueGo,348,3.8,41 Seats available,Electric A/C Seater (2+2),10:00,05h 30m,15:30,ISBT Sec-43 (HP Petrol Pump)
837,NueGo,348,3.4,34 Seats available,Electric A/C Seater (2+2),11:00,05h 30m,16:30,ISBT Sec-43 (HP Petrol Pump)
838,AdCity Land Travels,1338,3.4,41 Seats available,Volvo A/C Semi Sleeper (2+2),22:20,05h 40m,04:00,ISBT Sec-43 (HP Petrol Pump)
839,NueGo,348,3.4,20 Seats available,Electric A/C Seater (2+2),12:00,05h 30m,17:30,Tribune Chowk Sector 31B
840,NueGo,425,3.6,23 Seats available,Electric A/C Seater (2+2),13:00,05h 30m,18:30,ISBT Sec-43 (HP Petrol Pump)
841,NueGo,377,3.6,37 Seats available,Electric A/C Seater (2+2),14:30,05h 30m,20:00,Chandigarh (Sector 43)
842,NueGo,348,3.5,34 Seats available,Electric A/C Seater (2+2),15:30,05h 30m,21:00,Sector 42 IndianOil Petrol Pump
843,NueGo,348,3.7,30 Seats available,Electric A/C Seater (2+2),16:30,05h 25m,21:55,Tribune Chowk
844,NueGo,348,3.9,36 Seats available,Electric A/C Seater (2+2),17:30,05h 25m,22:55,Sector 42 IndianOil Petrol Pump
845,NueGo,348,4.2,34 Seats available,Electric A/C Seater (2+2),18:30,05h 25m,23:55,Sector 42 IndianOil Petrol Pump
846,NueGo,348,4.2,30 Seats available,Electric A/C Seater (2+2),20:00,05h 20m,01:20,ISBT Sec-43 (HP Petrol Pump)
847,NueGo,348,4.3,17 Seats available,Electric A/C Seater (2+2),22:00,05h 15m,03:15,Tribune Chowk Sector 31B
848,NueGo,348,4.0,12 Seats available,Electric A/C Seater (2+2),23:00,05h 15m,04:15,Sec 43
849,Laxmi holidays,1139,4.8,39 Seats available,Volvo 9600 A/C Semi Sleeper (2+2),23:30,05h 00m,04:30,Housing Board Chowk Punchkula
850,NueGo,348,3.9,29 Seats available,Electric A/C Seater (2+2),23:45,05h 15m,05:00,Sec 43
851,FlixBus,INR 1123,3.5,39 Seats available,A/C Seater (2+2),23:45,04h 55m,04:40,Tribune Chowk Sector 31B
852,NueGo,484,3.9,32 Seats available,Electric A/C Seater (2+2),10:30,05h 05m,15:35,Sector 42 IndianOil Petrol Pump
853,Laxmi holidays,INR 399,4.4,24 Seats available,Bharat Benz A/C Semi Sleeper (2+2),12:15,05h 45m,18:00,Tribune Chowk
854,Laxmi holidays,INR 319,4.5,20 Seats available,Bharat Benz A/C Semi Sleeper (2+2),12:40,05h 20m,18:00,Near Bus Stop old Panchkula.
855,Laxmi holidays,428,4.3,22 Seats available,Volvo A/C Semi Sleeper (2+2),13:00,06h 30m,19:30,Sec 43
856,Laxmi holidays,INR 360,3.6,38 Seats available,Volvo A/C Semi Sleeper (2+2),13:40,05h 50m,19:30,Tribune Chowk Sector 31B
857,City Land Travels,538,4.6,32 Seats available,Volvo A/C Semi Sleeper (2+2),14:00,05h 00m,19:00,Tribune Chowk Sector 31B
858,FlixBus,INR 994,3.5,31 Seats available,A/C Seater (2+2),14:25,05h 15m,19:40,Chandigarh
859,NueGo,372,3.6,33 Seats available,Electric A/C Seater (2+2),15:55,05h 10m,21:05,Chandigarh
860,NueGo,484,3.4,33 Seats available,Electric A/C Seater (2+2),16:00,05h 10m,21:10,Chandigarh
861,NueGo,342,3.3,27 Seats available,Electric A/C Seater (2+2),16:05,05h 00m,21:05,Chandigarh
862,FlixBus,INR 399,3.7,15 Seats available,A/C Seater (2+2),17:00,05h 55m,22:55,Sohana Gurudwara chandigarh
863,Vijay Tour and Travels,INR 799,4.3,29 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),17:15,06h 05m,23:20,Sector 42 IndianOil Petrol Pump
864,City Land Travels,1500,3.6,26 Seats available,Volvo A/C Semi Sleeper (2+2),20:30,06h 00m,02:30,Sohana Gurudwara chandigarh
865,SPEED BUS,997,3.5,30 Seats available,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),20:30,05h 00m,01:30,MOHALI
866,City Land Travels,1438,4.3,34 Seats available,Volvo A/C Semi Sleeper (2+2),21:00,06h 40m,03:40,HP Petrol Pump Sec-43
867,City Land Travels,1438,4.3,20 Seats available,Volvo A/C Semi Sleeper (2+2),21:30,06h 20m,03:50,Zirakpur (Bustm Travels)
868,NueGo,484,4.6,41 Seats available,Electric A/C Seater (2+2),22:30,05h 25m,03:55,Chandni Chowk
869,Laxmi holidays,665,4.4,23 Seats available,Volvo 9600 A/C Semi Sleeper (2+2),23:00,05h 20m,04:20,Chandni Chowk
870,Zingbus Plus,994,4.7,,Volvo A/C Semi Sleeper (2+2),23:00,04h 45m,03:45,
871,Laxmi holidays,759,3.6,,Scania Multi-Axle AC Semi Sleeper (2+2),23:00,05h 30m,04:30,
872,Zingbus Plus,1176,3.1,,Volvo A/C Semi Sleeper (2+2),23:25,04h 50m,04:15,
873,Laxmi holidays,664,3.8,,Scania Multi-Axle AC Semi Sleeper (2+2),23:35,04h 55m,04:30,
874,City Land Travels,1638,4.7,,Volvo A/C Semi Sleeper (2+2),23:45,04h 45m,04:30,
875,Deltin Travels,INR 1400,4.6,,Volvo 9600 A/C Semi Sleeper (2+2),23:45,04h 25m,04:10,
876,NueGo,427,4.3,,Electric A/C Seater (2+2),23:45,05h 20m,05:05,
877,Zingbus Plus,448,3.3,,Volvo A/C Semi Sleeper (2+2),23:45,04h 50m,04:35,
878,Laxmi holidays,637,3.3,,Bharat Benz A/C Seater /Sleeper (2+1),23:55,05h 05m,05:00,
879,Laxmi holidays,1044,3.3,,Scania Multi-Axle AC Semi Sleeper (2+2),23:55,04h 20m,04:15,
880,Subh Yatri Holidays,923,3.3,,Volvo A/C Semi Sleeper (2+2),23:55,05h 50m,05:45,
881,Subh Yatri Holidays,923,3.4,,Volvo A/C Semi Sleeper (2+2),23:55,05h 50m,05:45,
882,Subh Yatri Holidays,923,3.6,,Volvo A/C Semi Sleeper (2+2),23:55,04h 50m,04:45,
883,Subh Yatri Holidays,923,3.2,,Volvo A/C Semi Sleeper (2+2),23:55,04h 50m,04:45,
884,A N Holidays,1249,2.1,,Bharat Benz A/C Semi Sleeper (2+2),23:59,06h 16m,06:15,
885,City Land Travels,938,2.2,,A/C Sleeper (2+1),23:59,04h 11m,04:10,
886,A N Holidays,899,2.3,,Volvo A/C Semi Sleeper (2+2),23:59,06h 16m,06:15,
