,Names,Bus_fare,Ratings,Seats,Bus_types,Starting_time,Duration,Ending_time,Starting_point
397,Indo Canadian Transport Pvt. Ltd.,INR 3000,3.7,44 Seats available,A/C Sleeper (2+1),13:30,08h 45m,22:15,"Igi terminal3 arrival,gate no..."
398,Indo Canadian Transport Pvt. Ltd.,INR 2500,3.7,51 Seats available,A/C Semi Sleeper (2+2),23:30,08h 45m,08:15,"Igi terminal3 arrival,gate no..."
399,Indo Canadian Transport Pvt. Ltd.,INR 3000,3.7,,A/C Sleeper (2+1),13:30,08h 45m,22:15,
400,Indo Canadian Transport Pvt. Ltd.,INR 3000,3.7,,A/C Sleeper (2+1),13:30,08h 45m,22:15,
401,Indo Canadian Transport Pvt. Ltd.,INR 3300,3.7,,A/C Semi Sleeper (2+2),16:30,11h 45m,04:15,
402,IntrCity SmartBus,INR 432,4.7,30 Seats available,A/C Seater / Sleeper (2+1),23:10,07h 15m,06:25,PAP Chowk
403,Zingbus Plus,395,4.6,30 Seats available,Scania A/C Semi Sleeper (2+2),22:50,07h 10m,06:00,PAP Chowk
404,Yolo Bus,INR 460,4.5,15 Seats available,VE A/C Seater / Sleeper (2+1),23:26,07h 02m,06:28,Jal Mahal
405,AdNew Navyug Travels,608,4.0,30 Seats available,A/C Sleeper (2+1),21:50,07h 40m,05:30,Lovely Professional University
406,Laxmi holidays,518,4.4,33 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),21:05,07h 55m,05:00,PAP Chowk
407,Yolo Bus,INR 459,4.4,29 Seats available,VE A/C Seater / Sleeper (2+1),21:11,07h 49m,05:00,Jal Mahal
408,Laxmi holidays,570,4.4,27 Seats available,VE A/C Sleeper (2+1),23:05,07h 55m,07:00,PAP Chowk
409,Golden Temple Express Volvo,599,4.5,30 Seats available,Volvo Multi-Axle A/C Semi Sleeper (2+2),23:30,06h 50m,06:20,PAP Chowk
410,IntrCity SmartBus,INR 430,4.4,23 Seats available,A/C Seater / Sleeper (2+1),22:30,07h 30m,06:00,PAP Chowk
411,Laxmi holidays,570,4.4,33 Seats available,Bharat Benz A/C Sleeper (2+1),23:25,07h 05m,06:30,PAP Chowk
412,IntrCity SmartBus,410,4.1,21 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),22:55,07h 50m,06:45,PAP Chowk
413,IntrCity SmartBus,INR 432,4.0,30 Seats available,A/C Seater / Sleeper (2+1),23:55,07h 20m,07:15,PAP Chowk
414,FlixBus,INR 885,4.1,6 Seats available,A/C Sleeper (2+1),23:30,07h 05m,06:35,Jalandhar (PAP Chowk)
415,Laxmi holidays,656,4.4,19 Seats available,Bharat Benz A/C Sleeper (2+1),23:55,07h 35m,07:30,PAP Chowk
416,IntrCity SmartBus,456,4.2,29 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),23:35,07h 10m,06:45,PAP Chowk
417,R S YADAV SMART BUS PRIVATE LIMITED,INR 699,4.1,13 Seats available,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),22:45,05h 55m,04:40,pap chowk jalandhar (pb)
418,Laxmi holidays,442,4.2,33 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),22:35,07h 45m,06:20,PAP Chowk
419,IntrCity SmartBus,INR 570,3.6,19 Seats available,A/C Seater / Sleeper (2+1),21:20,09h 00m,06:20,ISBT Jalandhar
420,Golden Temple Express Volvo,499,4.5,25 Seats available,A/C Seater / Sleeper (2+2),22:30,06h 50m,05:20,PAP Chowk
421,Muskan Tour And Travels private Limited,600,4.2,31 Seats available,Volvo Multi-Axle A/C Semi Sleeper (2+2),23:35,06h 20m,05:55,Jalandhar Byepass
422,IntrCity SmartBus,INR 627,3.7,28 Seats available,A/C Seater / Sleeper (2+1),22:15,07h 45m,06:00,ISBT Jalandhar
423,NueGo,523,3.0,37 Seats available,Electric A/C Seater/Sleeper (2+1),23:10,08h 15m,07:25,PAP Chowk
424,ADTC tour and Travels,INR 600,3.9,30 Seats available,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),22:40,06h 30m,05:10,PAP Chowk
425,Khurana Bus Service,849,4.6,26 Seats available,Volvo A/C (2+2),18:35,08h 05m,02:40,PAP Chowk
426,India Tours & Travels (GetBookCab),INR 499,2.4,8 Seats available,A/C Semi Sleeper / Sleeper (2+2),00:15,06h 15m,06:30,PAP Chowk
427,Vijay Tour and Travels,INR 800,3.9,30 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),16:20,07h 30m,23:50,Jal Mahal
428,Golden Temple Express Volvo,549,2.7,21 Seats available,A/C Seater / Sleeper (2+2),22:30,06h 50m,05:20,PAP Chowk
429,Lavish Travels,649,1.8,32 Seats available,A/C Seater / Sleeper (2+2),23:40,06h 00m,05:40,PAP Chowk
430,Golden Temple Express Volvo,499,3.0,36 Seats available,A/C Seater / Sleeper (2+2),23:50,07h 00m,06:50,PAP Chowk
431,Prince Travels,INR 1099,4.3,28 Seats available,A/C Seater / Sleeper (2+2),23:45,06h 15m,06:00,Pap chowk
432,IntrCity SmartBus,410,3.9,28 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),23:40,07h 20m,07:00,PAP Chowk
433,Khurana Bus Service,INR 549,3.6,34 Seats available,Bharat Benz A/C Semi Sleeper (2+2),14:25,07h 05m,21:30,Jal Mahal
434,Shri Bawa Lal Tour and Travels,INR 449,3.1,39 Seats available,A/C Seater / Sleeper (2+1),23:40,06h 15m,05:55,PAP Chowk
435,Golden Temple Express Volvo,549,3.7,20 Seats available,A/C Seater / Sleeper (2+2),23:54,06h 36m,06:30,Pap Chowk Jalandhar
436,India Tours & Travels (GetBookCab),INR 499,2.8,39 Seats available,A/C Seater / Sleeper (2+2),23:55,06h 05m,06:00,Pap chowk jalandhar
437,ADTC tour and Travels,INR 550,3.3,26 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),23:10,06h 05m,05:15,PAP Chowk
438,Armaan Tour & Travels,624,2.7,38 Seats available,A/C Seater / Sleeper (2+1),21:00,09h 00m,06:00,PAP Chowk
439,Travel Point,949,1.3,35 Seats available,A/C Seater / Sleeper (2+2),22:25,06h 55m,05:20,PAP Chowk
440,SHREE SATGURU TRAVELS,INR 599,4.3,31 Seats available,A/C Seater / Sleeper (2+2),23:50,06h 10m,06:00,PAP Chowk
441,IntrCity SmartBus,INR 465,3.9,52 Seats available,VE A/C Seater / Sleeper (2+1),23:25,07h 15m,06:40,PAP Chowk
442,Golden Temple Express Volvo,549,2.5,22 Seats available,A/C Seater / Sleeper (2+2),23:50,07h 00m,06:50,PAP Chowk Jalandhar
443,Ashok Travels,INR 759,2.4,24 Seats available,A/C Seater / Sleeper (2+2),23:00,07h 00m,06:00,Jal Mahal
444,K.S Travels,INR 700,3.6,28 Seats available,A/C Seater / Sleeper (2+2),23:30,06h 00m,05:30,
445,City Land Travels,650,2.6,,Volvo A/C Semi Sleeper (2+2),23:50,07h 25m,07:15,
446,Big Bus,INR 799,,,A/C Seater / Sleeper (2+2),23:00,06h 30m,05:30,
447,Yolo Bus,INR 529,4.6,29 Seats available,VE A/C Seater / Sleeper (2+1),23:30,05h 54m,05:24,Red Fort
448,Laxmi holidays,599,4.4,30 Seats available,Bharat Benz A/C Sleeper (2+1),23:40,07h 00m,06:40,ISBT Kashmiri Gate
449,Laxmi holidays,570,4.4,24 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),22:20,06h 40m,05:00,ISBT Kashmiri Gate
450,Laxmi holidays,665,4.3,28 Seats available,Bharat Benz A/C Sleeper (2+1),23:30,07h 00m,06:30,ISBT Kashmiri Gate
451,Laxmi holidays,599,4.2,34 Seats available,VE A/C Sleeper (2+1),23:00,07h 50m,06:50,ISBT Kashmiri Gate
452,Yolo Bus,INR 400,4.4,18 Seats available,VE A/C Seater / Sleeper (2+1),22:00,06h 28m,04:28,Red Fort
453,IntrCity SmartBus,INR 408,4.1,34 Seats available,A/C Seater / Sleeper (2+1),21:15,07h 50m,05:05,Red Fort (Lal Quila)
454,Zingbus Plus,410,4.2,19 Seats available,Scania A/C Semi Sleeper (2+2),22:50,06h 00m,04:50,Majnu Ka Tilla
455,Golden Temple Express Volvo,599,4.2,12 Seats available,Volvo Multi-Axle A/C Semi Sleeper (2+2),22:50,06h 16m,05:06,Red Fort
456,Zingbus Plus,695,4.5,17 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),19:45,05h 55m,01:40,Majnu Ka Tilla
457,IntrCity SmartBus,INR 387,4.3,28 Seats available,A/C Seater / Sleeper (2+1),21:45,07h 50m,05:35,Red Fort (Lal Quila)
458,IntrCity SmartBus,INR 432,4.7,26 Seats available,A/C Seater / Sleeper (2+1),20:30,08h 00m,04:30,Red Fort (Lal Quila)
459,IntrCity SmartBus,INR 387,4.3,33 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),21:30,07h 35m,05:05,ISBT Kashmiri Gate
460,IntrCity SmartBus,INR 387,4.2,31 Seats available,A/C Seater / Sleeper (2+1),23:05,07h 30m,06:35,ISBT Kashmiri Gate
461,NueGo,428,3.4,18 Seats available,Electric A/C Seater (2+2),13:25,06h 00m,19:25,ISBT Kashmiri Gate
462,IntrCity SmartBus,INR 579,4.2,10 Seats available,AC Sleeper (2+1),22:30,07h 35m,06:05,Delhi RK Ashram (Flixbus Lounge)
463,FlixBus,INR 619,3.9,2 Seats available,A/C Sleeper (2+1),21:00,07h 00m,04:00,Delhi Kashmere Gate (FlixBus ...
464,FlixBus,INR 1103,2.8,10 Seats available,A/C Sleeper (2+1),23:00,06h 25m,05:25,Delhi RK Ashram (Flixbus Lounge)
465,FlixBus,INR 839,2.7,35 Seats available,A/C Sleeper (2+1),18:00,07h 00m,01:00,ISBT Kashmiri Gate
466,Apex Bus Travels,799,3.9,30 Seats available,A/C Seater / Sleeper (2+2),22:40,05h 50m,04:30,IFFCO Chowk -Boarding Zone
467,IntrCity SmartBus,INR 752,3.2,28 Seats available,A/C Seater / Sleeper (2+1),21:15,08h 50m,06:05,"NueGo Lounge, Kashmiri Gate"
468,NueGo,428,3.5,28 Seats available,Electric A/C Seater (2+2),23:50,06h 25m,06:15,"NueGo Lounge, Kashmiri Gate"
469,NueGo,428,3.1,6 Seats available,Electric A/C Seater (2+2),23:00,06h 25m,05:25,Red Fort
470,Golden Temple Express Volvo,549,3.3,28 Seats available,A/C Seater / Sleeper (2+2),22:55,06h 15m,05:10,"NueGo Lounge, Kashmiri Gate"
471,NueGo,475,3.3,27 Seats available,Electric A/C Seater/Sleeper (2+1),23:30,06h 40m,06:10,Red Fort (Lal Quila)
472,IntrCity SmartBus,INR 450,3.2,20 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),22:15,07h 50m,06:05,"NueGo Lounge, Kashmiri Gate"
473,NueGo,475,2.8,16 Seats available,Electric A/C Seater/Sleeper (2+1),22:00,06h 10m,04:10,ISBT Kashmiri Gate
474,Classic Travels,INR 790,2.2,19 Seats available,A/C Seater / Sleeper (2+2),21:00,07h 00m,04:00,IFFCO Chowk -Boarding Zone
475,IntrCity SmartBus,INR 511,1.3,39 Seats available,A/C Seater / Sleeper (2+1),22:00,08h 10m,06:10,Red Fort
476,ADTC tour and Travels,INR 600,2.0,32 Seats available,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),22:25,05h 35m,04:00,Redfort
477,Muskan Tour And Travels private Limited,739,4.4,31 Seats available,Volvo Multi-Axle A/C Semi Sleeper (2+2),22:40,05h 20m,04:00,Shop no.10 /a near nagpal da...
478,Armaan Tour & Travels,552,4.1,36 Seats available,A/C Seater / Sleeper (2+1),14:00,08h 05m,22:05,RED FORT JAMNA BAZAR (Pickup ...
479,Banjara Satguru Travels,550,4.2,27 Seats available,A/C Seater / Sleeper (2+2),22:50,06h 00m,04:50,Majnu Ka Tilla
480,Golden Temple Volvo Bus Service,INR 686,4.2,18 Seats available,A/C Seater / Sleeper (2+1),23:20,06h 25m,05:45,Karnal bypass
481,Zingbus Plus,729,4.2,31 Seats available,A/C Sleeper (2+1),21:45,07h 00m,04:45,IFFCO Chowk -Boarding Zone
482,New Navyug Travels,608,3.8,22 Seats available,A/C Sleeper (2+1),22:45,05h 45m,04:30,Red Fort (Lal Quila)
483,IntrCity SmartBus,INR 418,3.6,24 Seats available,A/C Seater / Sleeper (2+1),20:30,07h 50m,04:20,Red Fort (Lal Quila)
484,IntrCity SmartBus,585,2.9,11 Seats available,AC Sleeper (2+1),23:00,07h 25m,06:25,Red Fort
485,IntrCity SmartBus,393,3.5,31 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),20:00,08h 30m,04:30,Red fort metro gate no 2 delhi
486,Golden Temple Express Volvo,499,3.8,24 Seats available,A/C Seater / Sleeper (2+2),22:58,06h 22m,05:20,"NueGo Lounge, Kashmiri Gate"
487,Shri Bawa Lal Tour and Travels,INR 400,3.3,42 Seats available,A/C Seater / Sleeper (2+1),22:30,06h 00m,04:30,Redfort
488,NueGo,428,3.2,26 Seats available,Electric A/C Seater (2+2),18:00,06h 25m,00:25,"Nagpal dairy,jamna bazar"
489,Goel Tourist (Regd),INR 550,2.8,30 Seats available,A/C Seater / Sleeper (2+2),20:50,05h 40m,02:30,Sanjay Gandhi Transport Nagar
490,NEW KING BUS SERVICE,INR 499,3.2,20 Seats available,A/C Seater / Sleeper (2+2),22:50,05h 45m,04:35,Munirka
491,K.S Travels,INR 700,1.7,34 Seats available,A/C Seater / Sleeper (2+2),22:40,06h 45m,05:25,Red Fort
492,India Tours & Travels (GetBookCab),INR 499,2.0,15 Seats available,A/C Seater / Sleeper (2+2),21:30,07h 00m,04:30,Munirka
493,New National Travels,INR 543,4.2,33 Seats available,A/C Seater / Sleeper (2+2),23:00,06h 00m,05:00,Shop no.10 /a near nagpal da...
494,India Tours & Travels (GetBookCab),INR 639,2.9,29 Seats available,A/C Semi Sleeper / Sleeper (2+2),21:45,06h 55m,04:40,Sindhu
495,Banjara Satguru Travels,550,2.9,24 Seats available,A/C Seater / Sleeper (2+2),23:25,05h 30m,04:55,RK Ashram
496,Maheshwaram Travels,INR 666,2.9,44 Seats available,A/C Seater / Sleeper (2+2),21:00,07h 00m,04:00,Red Fort
497,IntrCity SmartBus,INR 816,1.5,32 Seats available,VE A/C Seater / Sleeper (2+1),23:40,07h 00m,06:40,Jama Masjid Metro Station Gat...
498,CALL2TRIP,594,3.6,44 Seats available,A/C Seater / Sleeper (2+2),22:25,06h 05m,04:30,Red Fort
499,RK Holiday,1139,3.6,38 Seats available,A/C Seater / Sleeper (2+2),22:20,05h 50m,04:10,Gate no 2 redfort metro station
500,CALL2TRIP,594,3.2,50 Seats available,A/C Seater / Sleeper (2+2),22:40,06h 00m,04:40,Mori gate goal curcal shop no...
501,Banjara Satguru Travels,719,3.2,22 Seats available,A/C Seater / Sleeper (2+1),22:40,06h 06m,04:46,Red Fort
502,City Land Travels,1450,1.5,40 Seats available,Volvo A/C Semi Sleeper (2+2),18:00,05h 35m,23:35,Red Fort
503,Travel Point,949,1.6,39 Seats available,A/C Seater / Sleeper (2+2),21:00,05h 21m,02:21,Gate no 2 redfort metro station
504,ADTC tour and Travels,INR 500,1.4,28 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),22:40,05h 20m,04:00,Shop no 11 jamna bazar red fo...
505,ADTC tour and Travels,INR 600,,22 Seats available,Bharat Benz A/C Seater / Sleeper (2+2),22:30,05h 25m,03:55,Red fort
506,Banjara Satguru Travels,719,,,A/C Seater / Sleeper (2+2),22:40,06h 06m,04:46,
507,Travel Point World LLP,759,,,A/C Seater / Sleeper (2+2),22:15,05h 45m,04:00,
508,RAO SAHAB TRAVELS PRIVATE LIMITED,INR 1099,,,A/C Seater / Sleeper (2+1),23:55,06h 10m,06:05,
509,Indo Canadian Transport Pvt. Ltd.,INR 3850,4.0,42 Seats available,A/C Sleeper (2+1),15:29,09h 31m,01:00,Ludhiana
510,Indo Canadian Transport Pvt. Ltd.,INR 3300,4.0,19 Seats available,A/C Semi Sleeper (2+2),17:29,07h 31m,01:00,Ludhiana
511,Indo Canadian Transport Pvt. Ltd.,INR 3850,4.0,30 Seats available,A/C Sleeper (2+1),21:29,07h 31m,05:00,Ludhiana
512,Indo Canadian Transport Pvt. Ltd.,INR 3300,4.0,47 Seats available,A/C Semi Sleeper (2+2),19:29,09h 31m,05:00,Ludhiana
513,Indo Canadian Transport Pvt. Ltd.,INR 3300,4.0,41 Seats available,A/C Sleeper (2+1),15:29,09h 31m,01:00,Ludhiana
