,Names,Bus_fare,Ratings,Seats,Bus_types,Starting_time,Duration,Ending_time,Starting_point
494,Atmaram Travels(KVT Narmada Red),INR 600,4.1,21 Seats available,Bharat Benz A/C Sleeper (2+1),21:16,09h 15m,06:31,Mapusa
495,Zingbus Plus,555,3.8,28 Seats available,Bharat Benz A/C Sleeper (2+1),21:30,07h 45m,05:15,Mapusa
496,Prasanna Purple Grand,828,4.2,19 Seats available,A/C Sleeper (2+1),22:15,07h 30m,05:45,Mapusa
497,Indumati Travels,INR 600,3.1,16 Seats available,A/C Sleeper (2+1),21:00,08h 00m,05:00,Porvorim
498,Sangitam Travels Tanzanite,INR 571,3.7,26 Seats available,A/C Sleeper (2+1),21:00,07h 30m,04:30,Mapusa
499,Amrutyog Travels,INR 599,3.8,25 Seats available,A/C Sleeper (2+1),19:00,10h 00m,05:00,Madgaon
500,Atmaram Travels ( Ashray ),INR 599,3.0,23 Seats available,A/C Sleeper (2+1),22:01,09h 30m,07:31,Mapusa
501,Hans Travels (I) Private Limited,INR 600,1.2,22 Seats available,A/C Sleeper (2+1),12:30,09h 15m,21:45,Mapusa
502,Zingbus Plus,782,4.3,25 Seats available,VE A/C Sleeper (2+1),20:25,08h 00m,04:25,Mapusa
503,Zingbus Plus,791,4.3,27 Seats available,VE A/C Sleeper (2+1),19:40,08h 15m,03:55,Mapusa
504,IntrCity SmartBus,INR 899,4.3,28 Seats available,AC Sleeper (2+1),17:30,08h 30m,02:00,Mapusa
505,IntrCity SmartBus,INR 719,4.3,20 Seats available,AC Sleeper (2+1),18:30,08h 05m,02:35,Mapusa
506,IntrCity SmartBus,INR 759,4.3,20 Seats available,AC Sleeper (2+1),19:30,07h 40m,03:10,Mapusa
507,Atmaram Travels Goa,INR 899,4.1,29 Seats available,A/C Sleeper (2+1),22:31,08h 30m,07:01,Mapusa
508,Atmaram Travels ( Dolphin ),INR 799,4.1,27 Seats available,A/C Sleeper (2+1),14:00,09h 30m,23:30,Mapusa
509,Atmaram Travels ( Dolphin ),INR 750,4.1,28 Seats available,A/C Sleeper (2+1),16:30,09h 30m,02:00,Mapusa
510,Atmaram Travels (Humsafar),INR 750,4.1,15 Seats available,Bharat Benz A/C Sleeper (2+1),19:30,08h 15m,03:45,Mapusa
511,Atmaram Travels ( Dolphin ),INR 660,4.1,28 Seats available,A/C Sleeper (2+1),17:30,09h 15m,02:45,Mapusa
512,Atmaram Gobus,INR 750,4.1,24 Seats available,VE A/C Sleeper (2+1),21:32,07h 45m,05:17,Mapusa
513,Atmaram Travels ( Dolphin ),INR 750,4.1,6 Seats available,A/C Sleeper (2+1),15:30,09h 30m,01:00,Mapusa
514,Atmaram Gobus,INR 499,4.1,47 Seats available,NON A/C Sleeper (2+1),18:59,09h 30m,04:29,Mapusa
515,Ashray Travels,INR 799,4.0,32 Seats available,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),20:00,09h 30m,05:30,Mapusa
516,Ashray Travels,INR 350,4.0,26 Seats available,Non A/C Seater / Sleeper (2+1),20:00,07h 00m,03:00,Mapusa
517,Laxmi-Princess Nova,INR 399,3.9,20 Seats available,Non A/C Seater / Sleeper (2+1),19:00,09h 00m,04:00,Mapusa
518,Laxmi Empress Stellar,INR 649,3.9,22 Seats available,NON A/C Sleeper (2+1),19:45,08h 30m,04:15,Mapusa
519,Prasanna Purple Big Bus,828,3.9,23 Seats available,VE A/C Sleeper (2+1),22:00,07h 30m,05:30,Porvorim
520,Laxmi Queen Asta,INR 699,3.9,20 Seats available,A/C Sleeper (2+1),20:30,09h 00m,05:30,Panjim
521,PSR Travels Goa,INR 999,3.6,27 Seats available,A/C Sleeper (2+1),19:15,07h 45m,03:00,Mapusa
522,"National Travels,Goa",INR 499,3.6,23 Seats available,NON A/C Sleeper (2+1),19:00,08h 30m,03:30,Mapusa
523,PSR Travels (Vaibhav),INR 849,3.6,33 Seats available,A/C Sleeper (2+1),22:30,07h 00m,05:30,Mapusa
524,Atmaram Travels (Shreyas),INR 599,3.9,30 Seats available,NON A/C Sleeper (2+1),20:30,08h 30m,05:00,Mapusa
525,Ashray Travels,INR 2000,4.5,26 Seats available,Volvo Multi-Axle A/C Sleeper (2+1),21:30,09h 30m,07:00,Mapusa
526,Giroba Travels (ST.CHRISTOPHER),INR 350,3.3,21 Seats available,Non AC Seater (2+2),18:30,09h 30m,04:00,Mapusa
527,Zingbus Plus,791,4.3,27 Seats available,Bharat Benz A/C Sleeper (2+1),18:10,08h 05m,02:15,Mapusa
528,Atmaram Travels ( Dolphin ),INR 700,4.1,21 Seats available,AC Sleeper (2+1),18:30,09h 30m,04:00,Mapusa
529,Atmaram Travels (Pawan),INR 666,4.1,21 Seats available,A/C Sleeper (2+1),19:00,09h 15m,04:15,Mapusa
530,Atmaram Travels (Unity),INR 666,4.1,21 Seats available,A/C Sleeper (2+1),20:00,08h 45m,04:45,Madgaon
531,Atmaram Travels (Shreyas),INR 599,4.1,49 Seats available,Bharat Benz A/C Sleeper (2+1),20:03,08h 00m,04:03,Panjim
532,Manish Sharma Travels,INR 850,2.7,29 Seats available,A/C Sleeper (2+1),17:30,10h 30m,04:00,Madgaon
533,Jay khodiyar travels,INR 4000,3.7,30 Seats available,VE A/C Sleeper (2+1),15:00,08h 59m,23:59,Madgaon
534,Maa tours & Travels,INR 1800,1.7,26 Seats available,A/C Seater (2+2),15:30,11h 30m,03:00,Porvorim
535,Jolly Tours and Travels,1449,3.6,29 Seats available,VE A/C Sleeper (2+1),17:30,08h 00m,01:30,Panjim
536,Jolly Tours and Travels,INR 1499,3.6,36 Seats available,A/C Sleeper (2+1),18:30,08h 00m,02:30,Madgaon
537,PSR Travels Goa,INR 899,3.6,28 Seats available,A/C Sleeper (2+1),19:45,08h 15m,04:00,Madgaon
538,Giroba Travels,INR 3000,3.3,30 Seats available,A/C Sleeper (2+1),15:30,12h 30m,04:00,Madgaon
539,Giroba Travels,INR 3000,3.3,32 Seats available,VE A/C Sleeper (2+1),19:30,08h 30m,04:00,Mapusa
540,Gujarat Travels,1425,3.3,30 Seats available,AC Sleeper (2+1),12:40,08h 40m,21:20,Malkapur(Kolhapur)
541,Giroba Travels (Kelkar),INR 350,3.3,29 Seats available,NON A/C Seater/ Sleeper (2+1),17:45,10h 45m,04:30,Madgaon
542,Manish Roshan Travels,INR 850,2.7,22 Seats available,A/C Sleeper (2+1),19:00,10h 30m,05:30,Panjim
543,Naik Tours And Travels,INR 2000,2.6,,NON A/C Sleeper (2+1),17:40,08h 40m,02:20,
544,Naik Tours And Travels,INR 2500,2.6,,Bharat Benz A/C Sleeper (2+1),00:50,25h 15m,02:05,
545,VRL Travels,INR 1100,3.4,,A/C Sleeper (2+1),17:00,08h 30m,01:30,
546,VRL Travels,INR 900,3.4,,A/C Sleeper (2+1),19:30,08h 30m,04:00,
547,Kadamba Transport Corporation Limited (KTCL) - 99708,INR 150,3.7,,AC Seater (2+2),07:30,01h 01m,08:31,
548,Kadamba Transport Corporation Limited (KTCL) - 151354,INR 150,3.7,,Volvo AC Seater 2+2,08:00,01h 01m,09:01,
549,Kadamba Transport Corporation Limited (KTCL) - 99707,INR 150,3.7,,AC Seater (2+2),13:45,01h 01m,14:46,
550,Kadamba Transport Corporation Limited (KTCL) - 158948,INR 200,4.4,,A/C Seater (2+3),13:30,01h 00m,14:30,
551,Kadamba Transport Corporation Limited (KTCL) - 61005,INR 735,3.3,26 Seats available,Non AC Seater 2+2,21:15,12h 45m,10:00,Bus Stand
552,Konkan Tours & Travels,INR 3000,3.5,32 Seats available,NON A/C Sleeper (2+1),20:10,10h 50m,07:00,Pandharpur Bus Stand
553,Kadamba Transport Corporation Limited (KTCL) - 61005,INR 850,3.3,26 Seats available,Non AC Seater 2+2,20:00,14h 00m,10:00,Sholapur
554,Humsafar Travels,INR 1550,3.4,16 Seats available,A/C Sleeper (2+1),23:30,09h 30m,09:00,"Vinayak Humsafar Travels,Mech..."
555,S R Travels,INR 800,3.3,30 Seats available,A/C Seater/Sleeper (2+1),18:45,12h 15m,07:00,Solapur
556,Om Sri Tours and Travels,1942,2.4,21 Seats available,Volvo Multi-Axle A/C Sleeper (2+1),23:55,10h 35m,10:30,Solapur
557,Konkan Tours & Travels,INR 3000,3.5,32 Seats available,NON A/C Sleeper (2+1),18:50,12h 10m,07:00,Solapur Bypass
558,Kadamba Transport Corporation Limited (KTCL) - 99719,INR 200,4.8,,AC Seater (2+2),18:30,01h 30m,20:00,
559,Kadamba Transport Corporation Limited (KTCL) - 99718,INR 200,4.0,,AC Seater (2+2),15:30,01h 45m,17:15,
560,Kadamba Transport Corporation Limited (KTCL) - 78627,INR 200,3.9,,Volvo AC Seater 2+2,13:30,01h 45m,15:15,
561,Kadamba Transport Corporation Limited (KTCL) - 99716,INR 200,3.3,,AC Seater (2+2),10:00,01h 45m,11:45,
