,Names,Bus_fare,Ratings,Seats,Bus_types,Starting_time,Duration,Ending_time,Starting_point
544,Panwar tour and Travels,INR 999,1.3,,A/C Seater / Sleeper (2+2),22:00,06h 45m,04:45,
545,Panwar tour and Travels,INR 1186,1.2,,A/C Seater / Sleeper (2+2),21:45,05h 45m,03:30,
546,Baba Khatushyam Travels Pvt Ltd,INR 1199,1.1,,A/C Seater / Sleeper (3+1),20:00,09h 00m,05:00,
547,Shree Balajee Travels And Cargo,INR 1650,1.0,,NON A/C Seater/ Sleeper (2+1),21:30,0-19h 00m,02:30,
548,Maa Laxmi Bihar Express,INR 1000,,,Non A/C Seater / Sleeper (2+1),17:30,05h 00m,22:30,
549,Shree Balajee Travels And Cargo,INR 2000,,,A/C Seater / Sleeper (2+1),18:00,05h 30m,23:30,
550,Kusum Travels and Logistics,INR 2200,,,NON A/C Sleeper (2+1),21:30,04h 00m,01:30,
551,United Manjushree tours and Travels,INR 2000,,,A/C Seater Push Back (2+2),23:00,04h 00m,03:00,
552,Sethi Yatra Company,INR 700,4.4,8 Seats available,A/C Seater/Sleeper (2+1),22:30,07h 25m,05:55,Alam Bagh Nehariya Chauraha
553,Mahalaxmi Travels,INR 399,4.0,25 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),23:15,06h 30m,05:45,Behind Awadh Hospital Alambag...
554,Yolo Bus,INR 599,3.8,24 Seats available,A/C Sleeper (2+1),22:19,07h 24m,05:43,Alambagh
555,Goyal Travels,INR 500,2.1,22 Seats available,A/C Seater / Sleeper (2+1),23:49,06h 31m,06:20,Mahalaxmi travels behind awad...
556,Golden Holidays,INR 449,2.6,23 Seats available,A/C Seater / Sleeper (2+1),21:50,07h 30m,05:20,Alambagh
557,Crystal Bus Service,INR 430,,34 Seats available,A/C Seater / Sleeper (2+1),22:00,06h 59m,04:59,Alambagh
558,FlixBus,INR 228,4.7,21 Seats available,A/C Seater (2+2),09:00,03h 45m,12:45,Morigate
559,Fasttrack Travels,699,4.7,37 Seats available,VE A/C Seater / Sleeper (2+2),11:00,05h 30m,16:30,Isbt kashmiri gate metro stat...
560,Fasttrack Travels,INR 799,4.4,35 Seats available,A/C Seater/Sleeper (2+1),21:20,04h 40m,02:00,Rs yadav bus parking near chi...
561,R S YADAV SMART BUS PRIVATE LIMITED,759,4.4,45 Seats available,A/C Seater / Sleeper (2+1),22:00,04h 25m,02:25,Munirka bharat petrol pump
562,R S YADAV SMART BUS PRIVATE LIMITED,INR 749,3.0,49 Seats available,VE A/C Sleeper (2+1),22:15,04h 00m,02:15,Majnu Ka Tilla
563,Satlok express,INR 799,3.0,43 Seats available,AC Seater (2+2),22:15,04h 01m,02:16,Majnu Ka Tilla
564,Satlok express,INR 699,3.0,39 Seats available,AC Seater (2+2),22:30,04h 01m,02:31,Munirka
565,Satlok express,INR 800,4.3,36 Seats available,A/C Seater / Sleeper (2+1),22:45,04h 01m,02:46,Majnu Ka Tilla
566,India Tours & Travels (GetBookCab),782,3.0,17 Seats available,A/C Seater / Sleeper (2+2),23:00,04h 00m,03:00,Delhi Kashmere Gate (FlixBus ...
567,Satlok express,INR 499,3.0,61 Seats available,A/C Seater / Sleeper (2+1),23:00,04h 01m,03:01,Majnu Ka Tilla
568,FlixBus,INR 489,1.7,47 Seats available,A/C Seater (2+2),23:15,03h 25m,02:40,Kashmere Gate
569,Satlok express,INR 665.71,2.2,43 Seats available,A/C Seater / Sleeper (2+2),23:20,04h 01m,03:21,Kashmere Gate
570,VIP LUXURY TRIPS,494,4.7,29 Seats available,A/C Seater / Sleeper (2+2),10:30,05h 20m,15:50,ISBT Kashmiri Gate
571,VIP LUXURY TRIPS,539,3.8,37 Seats available,A/C Seater / Sleeper (2+2),22:15,04h 30m,02:45,Munirka
572,VIP LUXURY TRIPS,539,4.7,41 Seats available,A/C Seater / Sleeper (2+2),22:30,04h 30m,03:00,Dhaula Kuan
573,Go Devbhoomi Tours and Travels,INR 499,3.8,30 Seats available,A/C Sleeper (2+1),22:45,05h 25m,04:10,Anand Vihar
574,India Tours & Travels (GetBookCab),INR 634,4.7,40 Seats available,A/C Seater / Sleeper (2+2),23:00,01h 55m,00:55,Morigate
575,Vijay Tour and Travels,INR 699,4.7,26 Seats available,Volvo A/C Semi Sleeper (2+2),23:40,03h 40m,03:20,Anand Vihar
576,International Tourist Centre,INR 899,4.7,40 Seats available,A/C Seater Push Back (2+2),13:30,03h 30m,17:00,ISBT Kashmiri Gate
577,Rahul Travels,INR 826,1.4,37 Seats available,AshokLeyland Stile A/C,21:00,03h 30m,00:30,ISBT Kashmiri Gate
578,Fasttrack Travels,INR 1199,2.3,33 Seats available,A/C Seater/Sleeper (2+1),21:20,04h 40m,02:00,ISBT Kashmiri Gate
579,Rahul Travels,INR 826,1.4,38 Seats available,AshokLeyland Stile A/C,21:30,03h 00m,00:30,Mahipalpur Near Igi Airpot
580,International Tourist Centre,INR 999,2.4,36 Seats available,VE A/C Seater / Sleeper (2+1),22:15,04h 25m,02:40,KASHMIRE GATE No04 NEAR HP PE...
581,International Tourist Centre,INR 999,2.9,24 Seats available,VE A/C Seater / Sleeper (2+1),22:25,04h 20m,02:45,Mahipalpur Near Igi Airpot
582,Fasttrack Travels,INR 999,,40 Seats available,VE A/C Seater / Sleeper (2+2),22:30,03h 30m,02:00,Delhi airport
583,RAO SAHAB TRAVELS PRIVATE LIMITED,INR 1199,,30 Seats available,A/C Seater / Sleeper (2+1),20:30,04h 35m,01:05,ISBT Kashmiri Gate
584,ROYAL SAFARI INDIA TRAVELS,899,,,A/C Semi Sleeper (2+2),22:30,04h 00m,02:30,
585,RAO SAHAB TRAVELS PRIVATE LIMITED,INR 999,,,A/C Seater / Sleeper (2+1),22:33,04h 35m,03:08,
586,Shri Krishna Bus Service,1899,,,A/C Seater / Sleeper (2+1),23:01,03h 12m,02:13,
587,Shree Hare Rama Travels,949,,,A/C Semi Sleeper (2+2),23:55,03h 35m,03:30,
588,Chaturvedi Bus Service,INR 670,1.8,51 Seats available,NON A/C Seater/ Sleeper (2+1),22:00,05h 30m,03:30,India Gate
589,Chaturvedi Bus Service,INR 670,1.8,45 Seats available,NON AC Seater / Sleeper 2+1,21:00,05h 30m,02:30,India Gate
590,Chaturvedi Bus Service,INR 520,1.8,51 Seats available,NON A/C Seater/ Sleeper (2+1),19:30,08h 30m,04:00,Moti Nagar
591,Chaturvedi Bus Service,INR 570,1.8,48 Seats available,A/C Seater / Sleeper (2+1),20:40,07h 20m,04:00,Loni Kacha Balram Nagar
592,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),INR 899,3.7,16 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),20:00,08h 30m,04:30,Agara
593,PTC-SKYBUS,INR 999,4.5,25 Seats available,VE A/C Seater / Sleeper (2+1),22:50,07h 00m,05:50,kuberpur Agra
594,Tamanna Travels,INR 951.43,3.5,24 Seats available,AC Sleeper (2+1),23:00,08h 45m,07:45,Sheetal longe new sanjay travels
595,Mahalaxmi Travels,INR 1299,2.7,31 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),22:15,08h 15m,06:30,kuberpur Agra
596,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),INR 1249,4.1,7 Seats available,A/C Seater/Sleeper (2+1),23:59,07h 31m,07:30,Agara
597,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),INR 1199,4.8,4 Seats available,VE A/C Seater / Sleeper (2+1),21:20,09h 10m,06:30,kuberpur by pass agra
598,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),INR 1499,3.7,36 Seats available,A/C Sleeper (2+2),23:55,08h 15m,08:10,kuberpur by pass agra
599,Shrinath Travels Gwalior,INR 600,3.8,24 Seats available,NON A/C Sleeper (2+1),23:30,08h 30m,08:00,Opp Imperial Hotel MG Road
600,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),INR 899,3.2,25 Seats available,A/C Seater/Sleeper (2+1),21:00,09h 00m,06:00,Agara
601,Kalpana Travel Gwalior,950,2.3,20 Seats available,A/C Sleeper (2+1),23:30,09h 00m,08:30,Hans Travels Mg Road
602,DIVYANSHU TRAVELS,854,1.0,38 Seats available,A/C Sleeper (2+2),23:05,08h 00m,07:05,Bhagwan Takij
603,KN Nehra Travels,INR 999,3.0,20 Seats available,A/C Seater / Sleeper (2+1),23:55,07h 05m,07:00,Yamuna Expressway
604,Radhika Travels,INR 1150,2.5,16 Seats available,A/C Seater/Sleeper (2+1),20:30,09h 15m,05:45,Near water tank Chipitola
605,New sanjay travels,INR 700,1.1,33 Seats available,A/C Seater / Sleeper (2+1),20:30,08h 50m,05:20,NEW SANJAY TRAVELS IDGAH BUS ...
606,UPSRTC - STD0072,INR 955,4.3,33 Seats available,Janrath AC Seater 2+2,20:30,09h 15m,05:45,SITAPUR
607,UPSRTC - SBD0047,INR 955,2.6,39 Seats available,Pink Express AC Seater 2+2,21:00,09h 00m,06:00,SITAPUR
608,UPSRTC - SBD0093,INR 955,2.6,35 Seats available,Janrath AC Seater 2+2,22:40,08h 20m,07:00,SITAPUR
609,UPSRTC - SBD0055,INR 955,2.9,41 Seats available,Pink Express AC Seater 2+2,23:30,09h 30m,09:00,SITAPUR
610,UPSRTC - AWD0116,INR 827,2.1,48 Seats available,Janrath AC Seater 2+3,21:30,10h 00m,07:30,SITAPUR
611,UPSRTC - BRT0064,INR 697,3.3,52 Seats available,Ordinary Non AC Seater 2+3,10:10,10h 50m,21:00,SITAPUR
612,UPSRTC - STD0049,INR 666,3.3,51 Seats available,Ordinary Non AC Seater 2+3,17:41,11h 13m,04:54,SITAPUR
613,UPSRTC - LNI0017,INR 666,3.3,52 Seats available,Rajdhani Non AC Seater 2+3,18:01,08h 59m,03:00,SITAPUR
614,UPSRTC - BRT0066,INR 697,3.3,52 Seats available,Ordinary Non AC Seater 2+3,21:40,10h 55m,08:35,SITAPUR
615,UPSRTC - BRT0007,INR 697,3.3,52 Seats available,Ordinary Non AC Seater 2+3,17:10,10h 50m,04:00,SITAPUR
616,UPSRTC - STD0050,INR 666,3.3,52 Seats available,Ordinary Non AC Seater 2+3,18:11,11h 13m,05:24,SITAPUR
617,UPSRTC - BRT0037,INR 698,3.3,52 Seats available,Ordinary Non AC Seater 2+3,21:10,10h 50m,08:00,SITAPUR
618,UPSRTC - STD0356,INR 697,,52 Seats available,Ordinary Non AC Seater 2+3,18:46,11h 17m,06:03,SITAPUR
619,UPSRTC - STD0368,INR 697,,52 Seats available,Ordinary Non AC Seater 2+3,17:34,11h 06m,04:40,SITAPUR
620,UPSRTC - STD0245,INR 697,,52 Seats available,Ordinary Non AC Seater 2+3,15:25,12h 01m,03:26,SITAPUR
621,UPSRTC - STD0237,INR 697,,52 Seats available,Ordinary Non AC Seater 2+3,14:55,12h 01m,02:56,SITAPUR
622,UPSRTC - STD0354,INR 697,,52 Seats available,Ordinary Non AC Seater 2+3,17:12,10h 30m,03:42,SITAPUR
623,UPSRTC - STD0296,INR 697,,52 Seats available,Ordinary Non AC Seater 2+3,18:30,12h 01m,06:31,SITAPUR
624,UPSRTC - STD0144,INR 697,,52 Seats available,Ordinary Non AC Seater 2+3,19:00,11h 30m,06:30,SITAPUR
625,UPSRTC - STD0163,INR 697,,,Ordinary Non AC Seater 2+3,17:31,11h 54m,05:25,
626,Sethi Yatra Company,INR 699,4.5,17 Seats available,A/C Seater/Sleeper (2+1),22:00,08h 00m,06:00,Shubham Travels Near hotel ci...
627,Mahalaxmi Travels,INR 399,3.9,18 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),22:30,07h 30m,06:00,Modila Chandpur Circle Varanasi
628,Yolo Bus,INR 599,3.7,22 Seats available,A/C Sleeper (2+1),22:15,07h 34m,05:49,Lahartara Chauraha police cha...
629,Mahalaxmi Travels,INR 999,3.4,22 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),19:00,06h 30m,01:30,Modila Chandpur Circle Varanasi
630,Mahalaxmi Travels,INR 999,3.1,26 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),17:00,06h 45m,23:45,Varanasi (U.P.)
631,Vijay Tour and Travels,INR 899,4.3,34 Seats available,A/C Seater / Sleeper (2+1),16:00,06h 20m,22:20,Laher Tara Chauraha Fulwariya...
632,Raj Kalpana Travels Pvt.Ltd,INR 1500,3.3,30 Seats available,A/C Sleeper (2+1),17:20,06h 10m,23:30,TIWARI TRAVELS
633,Khajuraho Travels,INR 1046,3.7,,A/C Seater / Sleeper (2+1),18:00,05h 50m,23:50,
634,Sethi Yatra Company,INR 610,2.2,,A/C Seater/Sleeper (2+1),16:15,07h 30m,23:45,
635,HIGHWAY STAR TRAVEL & CARGO,832,2.1,,A/C Seater / Sleeper (2+1),17:05,07h 10m,00:15,
636,SAFAR EXPRESS PVT LTD,INR 899,3.8,,A/C Seater / Sleeper (2+1),16:05,07h 25m,23:30,
637,Raj Kalpana Travels Pvt.Ltd,INR 1062,4.0,,A/C Seater/Sleeper (2+1),20:00,05h 30m,01:30,
638,Goyal Travels,INR 999,2.7,,VE A/C Seater / Sleeper (2+1),16:00,07h 25m,23:25,
639,Choudhary travels and cargo,INR 699,2.6,,A/C Volvo B11R Multi-Axle Sleeper (2+1),22:30,06h 30m,05:00,
640,New Khaira TPT,INR 900,3.0,16 Seats available,AC Sleeper (2+1),20:30,06h 20m,02:50,Anand Vihar
641,New Khaira Transport,INR 500,2.1,37 Seats available,A/C Seater / Sleeper (2+2),21:00,06h 30m,03:30,Anand Vihar
642,New Khaira Transport,INR 700,2.7,12 Seats available,A/C Seater / Sleeper (2+1),20:40,06h 50m,03:30,Anand Vihar
643,Rahul Travels,INR 826,1.8,12 Seats available,AshokLeyland Stile A/C,21:30,06h 00m,03:30,Anand Vihar
644,Rahul Travels,INR 826,1.9,28 Seats available,AshokLeyland Stile A/C,21:00,05h 30m,02:30,Anand Vihar
645,R S YADAV SMART BUS PRIVATE LIMITED,INR 749,4.4,35 Seats available,VE A/C Sleeper (2+1),22:15,06h 00m,04:15,Rs yadav bus parking near chi...
646,SHRI RAM TRAVELS,INR 740,2.8,17 Seats available,A/C Seater (2+2),22:45,06h 00m,04:45,Kaushambhi Delhi
647,Jaiswal Tour and Travels,INR 700,1.7,52 Seats available,A/C Seater/Sleeper (2+1),20:30,06h 00m,02:30,Anand Vihar( 1 Number Parking)
648,New Khaira TPT,INR 550,3.0,44 Seats available,A/C Seater / Sleeper (2+2),21:00,06h 00m,03:00,Anand Vihar
649,SHRI RAM TRAVELS,INR 705,3.1,16 Seats available,A/C Seater (2+2),21:20,05h 55m,03:15,Kaushambhi Delhi
650,Jaiswal Tour and Travels,INR 1200,1.7,30 Seats available,A/C Sleeper (2+1),21:00,06h 00m,03:00,Anand Vihar( 1 Number Parking)
651,Jaiswal Tour and Travels,INR 1650,1.7,30 Seats available,A/C Sleeper (2+1),20:45,06h 00m,02:45,Anand Vihar( 1 Number Parking)
652,UPSRTC - ALI0007,INR 263,4.0,,Janrath AC Seater 2+3,12:30,03h 00m,15:30,
653,UPSRTC - ALI0010,INR 304,2.6,,Janrath AC Seater 2+2,15:00,03h 00m,18:00,
654,UPSRTC - ALI0063,INR 304,2.6,,Janrath AC Seater 2+2,12:58,03h 02m,16:00,
655,UPSRTC - BDV0003,INR 304,1.5,,Janrath AC Seater 2+2,14:00,03h 00m,17:00,
656,UPSRTC - BDV0026,INR 203,3.3,,Ordinary Non AC Seater 2+3,10:45,03h 00m,13:45,
657,UPSRTC - BDV0025,INR 203,3.3,,Ordinary Non AC Seater 2+3,10:30,03h 00m,13:30,
658,UPSRTC - ALI0054,INR 203,3.3,,Ordinary Non AC Seater 2+3,09:40,03h 00m,12:40,
659,UPSRTC - ALI0055,INR 203,3.3,,Ordinary Non AC Seater 2+3,09:55,03h 00m,12:55,
660,UPSRTC - ALI0053,INR 203,3.3,,Ordinary Non AC Seater 2+3,09:10,03h 00m,12:10,
661,Samay Shatabdi Travels Pvt Ltd,INR 1300,3.9,20 Seats available,NON AC Seater / Sleeper 2+1,16:00,05h 30m,21:30,Opp fazalganj police station ...
662,SAFAR EXPRESS PVT LTD,INR 1200,3.8,32 Seats available,A/C Seater / Sleeper (2+1),18:20,05h 15m,23:35,Samay shatabdi by side of ban...
663,Hans Travels (I) Private Limited,INR 1000,3.2,42 Seats available,NON A/C Sleeper (2+1),18:30,05h 00m,23:30,Samayshatabdi terminal behind...
664,Kamla Kalpana Travels,INR 800,3.1,7 Seats available,A/C Sleeper (2+1),18:30,05h 00m,23:30,Faizalganj
665,Samay Shatabdi Travels Pvt Ltd,INR 800,3.9,21 Seats available,NON AC Seater / Sleeper 2+1,18:30,05h 20m,23:50,Kanpur Kalpana travels Pvt. L...
666,Samay Shatabdi Travels Pvt Ltd,INR 1300,3.9,19 Seats available,NON AC Seater / Sleeper 2+1,19:00,05h 30m,00:30,Samay shatabdi by side of ban...
667,Samay Shatabdi Travels Pvt Ltd,INR 799,4.2,23 Seats available,AC Sleeper (2+1),19:00,04h 57m,23:57,Faizalganj
668,Samay Shatabdi Travels Pvt Ltd,INR 400,3.9,15 Seats available,NON AC Seater / Sleeper 2+1,20:00,05h 28m,01:28,Naubasta Chowraha
669,Hans Travels (I) Private Limited,INR 1300,3.2,17 Seats available,A/C Sleeper (2+1),20:00,03h 50m,23:50,kalpana travels pvt ltd 123/...
670,Hans Travels (I) Private Limited,INR 1000,3.2,14 Seats available,NON A/C Sleeper (2+1),20:00,03h 40m,23:40,Faizalganj
671,Samay Shatabdi Travels Pvt Ltd,INR 1199,3.9,34 Seats available,NON AC Seater / Sleeper 2+1,21:01,03h 15m,00:16,"Durga Travels 123/489, Fazalg..."
672,Samreen Travels,INR 1200,3.7,30 Seats available,AC Sleeper (2+1),21:30,04h 25m,01:55,Samay shatabdi by side of ban...
673,Babu Travels,INR 999,4.6,32 Seats available,NON A/C Seater / Sleeper (3+1),21:30,04h 15m,01:45,"Hans travels ,60 factory betw..."
674,Samay Shatabdi Travels Pvt Ltd,INR 849,3.8,5 Seats available,AC Sleeper (2+1),22:00,04h 20m,02:20,Kanpur: Rama Devi Chauraha
675,Shatabdi Travels,INR 949,3.1,5 Seats available,Bharat Benz A/C Sleeper (2+1),22:00,04h 00m,02:00,Infront of police station Faj...
676,Anshi Raj Shree Travels,INR 1399,4.1,20 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),23:30,03h 45m,03:15,Rama Devi Chowraha
677,Sanskar Travels,INR 999,3.6,,VE A/C Seater / Sleeper (2+1),23:59,04h 01m,04:00,
678,Pitambra Travels,INR 1000,2.2,,NON A/C Sleeper (2+1),14:30,05h 00m,19:30,
679,Kamla Travels,INR 600,2.6,,NON A/C Sleeper (2+1),14:30,06h 00m,20:30,
680,Kamla Kalpana Travels,INR 750,2.6,,Non A/C Seater / Sleeper (2+1),16:00,06h 00m,22:00,
681,New Sahara Travels,INR 900,2.8,,NON A/C Sleeper (2+1),17:30,06h 15m,23:45,
682,Pitambra Travels,INR 1100,2.2,,NON A/C Sleeper (2+1),17:30,04h 30m,22:00,
683,Betwa Tourist Bus service,INR 1200,2.0,,NON A/C Sleeper (2+1),19:41,03h 50m,23:31,
684,Jai Shrinath Ji Ki ® Travels,INR 700,2.5,,A/C Sleeper (2+1),21:00,04h 30m,01:30,
685,Rajput Travels,665,1.6,,Non A/C Seater / Sleeper (2+1),23:00,06h 30m,05:30,
686,Raj Kalpana Travels Pvt.Ltd,INR 1600,4.2,,A/C Sleeper (2+1),18:15,05h 15m,23:30,
687,Samay Shatabdi Travels Pvt Ltd,INR 2199,3.8,,AC Sleeper (2+1),21:30,04h 49m,02:19,
688,Hans Travels (I) Private Limited,INR 1500,3.2,,A/C Sleeper (2+2),23:13,03h 45m,02:58,
689,Raj Ratan Tours And Travels,INR 1699,4.2,,Bharat Benz A/C Sleeper (2+1),23:55,04h 05m,04:00,
690,Raj Ratan Tours And Travels,INR 1699,2.0,,Bharat Benz A/C Sleeper (2+1),23:15,04h 30m,03:45,
691,Kamla Kalpana Travels,INR 1800,2.6,,A/C Sleeper (2+1),23:55,03h 35m,03:30,
692,R S YADAV SMART BUS PRIVATE LIMITED,INR 749,4.4,35 Seats available,VE A/C Sleeper (2+1),22:15,07h 00m,05:15,Rs yadav bus parking near chi...
693,Bihar state road transport corporation (BSRTC) - 117804,INR 600,3.3,18 Seats available,Volvo A/C Sleeper (2+1),16:30,03h 45m,20:15,Delhi Kashmere Gate (FlixBus ...
694,NueGo,332,3.9,44 Seats available,Electric A/C Seater (2+2),08:05,04h 10m,12:15,Sarai Kale Khan
695,NueGo,332,3.4,43 Seats available,Electric A/C Seater (2+2),08:25,04h 30m,12:55,RK Ashram
696,NueGo,332,4.0,17 Seats available,Electric A/C Seater (2+2),09:00,04h 50m,13:50,Anand Vihar
697,FlixBus,INR 238,3.9,23 Seats available,A/C Seater (2+2),11:00,04h 40m,15:40,Delhi Kashmere Gate (FlixBus ...
698,NueGo,332,3.9,41 Seats available,Electric A/C Seater (2+2),11:00,04h 50m,15:50,ISBT Kashmiri Gate
699,NueGo,332,3.1,60 Seats available,Electric A/C Seater (2+2),13:00,04h 50m,17:50,Morigate
700,NueGo,333,3.5,36 Seats available,Electric A/C Seater (2+2),14:00,04h 50m,18:50,ISBT Kashmiri Gate
701,NueGo,332,3.1,26 Seats available,Electric A/C Seater (2+2),15:00,04h 30m,19:30,Morigate
702,NueGo,332,3.8,31 Seats available,Electric A/C Seater (2+2),16:00,04h 50m,20:50,ISBT Kashmiri Gate
703,NueGo,332,3.3,34 Seats available,Electric A/C Seater (2+2),17:00,04h 30m,21:30,Shop No 19/20 Khoya Mandi
704,NueGo,314,3.3,45 Seats available,Electric A/C Seater (2+2),18:00,05h 15m,23:15,Morigate
705,FlixBus,INR 186,4.7,29 Seats available,A/C Sleeper (2+1),18:30,04h 20m,22:50,ISBT Kashmiri Gate
706,NueGo,332,3.1,33 Seats available,Electric A/C Seater (2+2),19:00,04h 30m,23:30,Morigate
707,FlixBus,INR 464,3.5,36 Seats available,A/C Sleeper (2+1),19:20,04h 20m,23:40,ISBT Kashmiri Gate
708,FlixBus,INR 186,2.3,41 Seats available,A/C Sleeper (2+1),19:30,04h 55m,00:25,Anand Vihar
709,NueGo,332,2.4,14 Seats available,Electric A/C Seater (2+2),20:35,04h 20m,00:55,ISBT Kashmiri Gate
710,NueGo,314,2.4,25 Seats available,Electric A/C Seater (2+2),21:00,04h 50m,01:50,Shop No 19/20 Khoya Mandi
711,FlixBus,INR 224,2.4,36 Seats available,A/C Sleeper (2+1),22:30,03h 55m,02:25,ISBT Kashmiri Gate
712,FlixBus,INR 312,2.4,24 Seats available,A/C Seater (2+2),23:00,04h 00m,03:00,Khajuraho travels
713,NueGo,332,2.4,29 Seats available,Electric A/C Seater (2+2),23:55,04h 30m,04:25,ISBT Kashmiri Gate
714,ROYAL SAFARI INDIA TRAVELS,539,2.4,23 Seats available,A/C Seater Push Back (2+2),08:00,03h 30m,11:30,Mahipalpur
715,Taj Express Bus Service Pvt Ltd,INR 300,2.4,37 Seats available,Non AC Seater (2+2),08:00,03h 00m,11:00,Rs yadav bus parking near cro...
716,Taj Express Bus Service Pvt Ltd,INR 300,2.4,48 Seats available,Non AC Seater (2+2),09:30,03h 00m,12:30,ISBT Kashmiri Gate
717,Taj Express Bus Service Pvt Ltd,INR 300,2.4,19 Seats available,Non AC Seater (2+2),10:00,03h 00m,13:00,ISBT Kashmiri Gate
718,Taj Express Bus Service Pvt Ltd,INR 449,2.4,46 Seats available,Non AC Seater (2+2),10:30,03h 00m,13:30,ISBT Kashmiri Gate
719,Taj Express Bus Service Pvt Ltd,INR 449,1.2,29 Seats available,Non AC Seater (2+2),11:00,03h 00m,14:00,Anand Vihar
720,Taj Express Bus Service Pvt Ltd,INR 300,2.4,8 Seats available,Non AC Seater (2+2),11:30,03h 00m,14:30,ISBT Kashmiri Gate
721,Taj Express Bus Service Pvt Ltd,INR 300,2.4,31 Seats available,Non AC Seater (2+2),11:55,03h 00m,14:55,Shop no 20-21 opposite metro ...
722,Taj Express Bus Service Pvt Ltd,INR 449,2.4,23 Seats available,Non AC Seater (2+2),12:30,03h 00m,15:30,ISBT Kashmiri Gate
723,Taj Express Bus Service Pvt Ltd,INR 300,2.4,17 Seats available,Non AC Seater (2+2),13:00,03h 00m,16:00,ISBT Kashmiri Gate
724,Taj Express Bus Service Pvt Ltd,INR 300,2.4,48 Seats available,Non AC Seater (2+2),13:30,03h 00m,16:30,ISBT Kashmiri Gate
725,Royal Star Travels,INR 900,3.8,37 Seats available,AC Seater (2+2),14:00,05h 00m,19:00,Anand Vihar
726,Taj Express Bus Service Pvt Ltd,INR 449,3.8,25 Seats available,Non AC Seater (2+2),14:00,03h 00m,17:00,Kashmiri gate metro station g...
727,Taj Express Bus Service Pvt Ltd,INR 300,3.8,34 Seats available,Non AC Seater (2+2),15:00,03h 00m,18:00,ISBT Kashmiri Gate
728,Taj Express Bus Service Pvt Ltd,INR 300,3.8,33 Seats available,Non AC Seater (2+2),15:30,03h 00m,18:30,Anand Vihar
729,Taj Express Bus Service Pvt Ltd,INR 300,3.4,38 Seats available,Non AC Seater (2+2),16:00,03h 00m,19:00,ISBT Kashmiri Gate
730,Taj Express Bus Service Pvt Ltd,INR 300,4.4,33 Seats available,Non AC Seater (2+2),17:00,03h 00m,20:00,Morigate
731,FlixBus,INR 186,3.8,33 Seats available,A/C Seater (2+2),10:00,05h 30m,15:30,Shop no.19 near mandir vali p...
732,Raj Kalpana Travels Pvt.ltd.,INR 649,4.4,34 Seats available,VE A/C Seater (2+2),11:00,03h 30m,14:30,Shop No 19/20 Khoya Mandi
733,BT Travels,INR 749,3.4,29 Seats available,VE A/C Seater / Sleeper (2+1),11:20,03h 40m,15:00,ISBT Kashmiri Gate
734,E Bus India,1799,4.2,63 Seats available,A/C Seater/Sleeper (2+1),14:00,04h 00m,18:00,Morigate
735,SAFAR EXPRESS PVT LTD,INR 899,3.9,38 Seats available,A/C Seater / Sleeper (2+1),16:05,03h 55m,20:00,Anand Vihar
736,Laxmi holidays,950,4.0,42 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),16:30,04h 30m,21:00,Anand Vihar
737,R S YADAV SMART BUS PRIVATE LIMITED,INR 799,4.0,36 Seats available,A/C Seater / Sleeper (2+2),16:30,05h 05m,21:35,ISBT Kashmiri Gate
738,Travel Express,INR 2799,3.3,32 Seats available,AC Seater (2+2),17:00,03h 25m,20:25,ISBT Kashmiri Gate
739,SAFAR EXPRESS PVT LTD,INR 1000,4.2,34 Seats available,AC Sleeper (2+1),17:00,03h 40m,20:40,Shop no 20-21 opposite metro ...
740,R S YADAV SMART BUS PRIVATE LIMITED,INR 1099,3.4,36 Seats available,A/C Seater / Sleeper (2+1),17:00,04h 40m,21:40,ISBT Kashmiri Gate
741,Laxmi holidays,798,4.2,46 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),17:00,04h 30m,21:30,Anand Vihar
742,BSS COOL COOL TRAVELS,INR 800,3.9,41 Seats available,VE A/C Sleeper (2+1),17:00,03h 30m,20:30,ISBT Kashmiri Gate
743,Raj Kalpana Travels Pvt.Ltd,INR 1600,4.1,25 Seats available,A/C Sleeper (2+1),17:15,04h 00m,21:15,ISBT Kashmiri Gate
744,Gola Bus Service,INR 1299,4.0,22 Seats available,VE A/C Sleeper (2+1),17:20,03h 40m,21:00,ISBT Kashmiri Gate
745,Gola Bus Service,INR 2499,3.8,34 Seats available,VE A/C Seater / Sleeper (2+1),17:20,03h 30m,20:50,Delhi Kashmere Gate (FlixBus ...
