,Names,Bus_fare,Ratings,Seats,Bus_types,Starting_time,Duration,Ending_time,Starting_point
223,RAVINA TRAVELS,INR 999,4.0,,A/C Sleeper (2+1),08:40,02h 20m,11:00,
224,Cochin Express,INR 650,4.0,,A/C Seater Push Back (2+2),22:30,01h 25m,23:55,
225,Cochin Express,INR 650,4.0,,A/C Seater Push Back (2+2),22:30,01h 25m,23:55,
226,Cochin Express,INR 600,4.0,,Bharat Benz A/C Seater (2+2),22:25,01h 34m,23:59,
227,Cochin Express,INR 600,3.7,,Bharat Benz A/C Seater (2+2),22:20,01h 39m,23:59,
228,Sonia Travels,INR 450,3.7,,A/C Seater/Sleeper (2+1),21:30,01h 55m,23:25,
229,Sonia Travels,INR 450,2.4,,A/C Seater/Sleeper (2+1),19:30,03h 55m,23:25,
230,DHANUNJAYA TRAVELS,INR 2700,,,Bharat Benz A/C Sleeper (2+1),07:00,06h 30m,13:30,
231,Shajees Motors,INR 600,3.1,17 Seats available,A/C Semi Sleeper (2+2),19:30,05h 10m,00:40,Kaloor
232,Ubc travels,INR 700,4.6,23 Seats available,A/C Semi Sleeper (2+2),20:40,04h 20m,01:00,Vyttila
233,Ubc travels,INR 900,4.0,20 Seats available,A/C Seater/Sleeper (2+1),20:45,06h 15m,03:00,Vyttila
234,Kalpaka Travels 1,INR 800,5.0,22 Seats available,A/C Sleeper (2+1),20:55,05h 35m,02:30,Thrippuithra
235,Sonia Travels,INR 700,3.8,28 Seats available,A/C Seater/Sleeper (2+1),21:10,05h 04m,02:14,Vyttila
236,Cochin Express,INR 700,3.9,32 Seats available,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),21:15,05h 05m,02:20,Vytila Junction for packages ...
237,Cochin Express,INR 900,4.4,12 Seats available,A/C Sleeper (2+1),21:30,05h 00m,02:30,Vytila Junction
238,Madhavi Travels,INR 549,4.5,26 Seats available,A/C Semi Sleeper (2+2),21:30,04h 45m,02:15,South Railway Station
239,UFO Bus,630,4.4,43 Seats available,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),21:30,05h 15m,02:45,South Railway Station
240,Madhavi Travels,INR 899,4.2,25 Seats available,A/C Sleeper (2+1),21:40,04h 55m,02:35,South Railway Station
241,UFO Bus,670,3.7,49 Seats available,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),21:45,08h 55m,06:40,South Railway Station
242,Arya Travels,INR 899,3.1,18 Seats available,A/C Sleeper (2+1),21:45,05h 30m,03:15,South Railway Station
243,UFO Bus,603,3.7,41 Seats available,Volvo A/C Semi Sleeper (2+2),21:45,04h 55m,02:40,South Railway Station
244,Arya Travels,INR 645,3.1,41 Seats available,Volvo Multi-Axle A/C Semi Sleeper (2+2),21:50,05h 21m,03:11,South Railway Station
245,Surya Connect,INR 630,3.2,30 Seats available,Volvo A/C Semi Sleeper (2+2),22:00,04h 10m,02:10,Ernakulam
246,Kalpaka Travels 1,INR 600,4.2,25 Seats available,A/C Semi Sleeper (2+2),22:00,05h 00m,03:00,Ernakulam South
247,Arya Travels,INR 595,3.1,32 Seats available,Volvo A/C Semi Sleeper (2+2),22:00,05h 30m,03:30,South Railway Station
248,Madhavi Travels,INR 899,4.8,22 Seats available,A/C Sleeper (2+1),22:00,04h 45m,02:45,South Railway Station
249,Madhavi Travels,INR 649,3.0,28 Seats available,A/C Semi Sleeper (2+2),22:10,05h 25m,03:35,South Railway Station
250,Madhavi Travels,INR 549,3.9,13 Seats available,A/C Semi Sleeper (2+2),22:10,05h 25m,03:35,South Railway Station
251,A1 Travels,INR 900,3.1,40 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),23:59,05h 31m,05:30,Vytila Junction(pickup At 1am)
252,Madhavi Travels,INR 899,4.4,40 Seats available,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:59,04h 51m,04:50,Aroor Toll
253,Madhavi Travels,INR 899,4.2,16 Seats available,A/C Semi Sleeper (2+2),23:59,04h 51m,04:50,Aroor Toll
254,A1 Travels,INR 650,1.7,40 Seats available,A/C Seater / Sleeper (2+1),01:30,05h 30m,07:00,Vyttila
255,Shama Transport,INR 850,2.9,27 Seats available,VE A/C Sleeper (2+1),19:50,04h 05m,23:55,Ettumanoor
256,Holy Maria Travels,INR 700,2.4,29 Seats available,A/C Semi Sleeper (2+2),20:50,05h 20m,02:10,Vytilla Junction
257,EMERALD TRAVELS,INR 700,2.5,24 Seats available,Bharat Benz A/C Semi Sleeper (2+2),23:30,05h 00m,04:30,Vyttila
258,Shama Transport,INR 850,2.7,39 Seats available,VE A/C Sleeper (2+1),23:50,04h 05m,03:55,Vytila Junction
259,Kallada Travels (Suresh Kallada),INR 900,2.0,31 Seats available,A/C Sleeper (2+1),23:59,03h 31m,03:30,Edapally
260,A1 Travels,INR 800,2.0,23 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),23:59,05h 01m,05:00,Aroor Toll
261,Galaxy Tours,INR 650,4.9,25 Seats available,2+1 Air Suspension A/C Seater / Sleeper,01:15,04h 45m,06:00,Aroor Toll
262,Galaxy Tours,INR 800,3.1,18 Seats available,A/C Semi Sleeper (2+2),01:15,04h 45m,06:00,Vyttila
263,Adrin Travels,INR 1000,4.4,17 Seats available,A/C Seater/Sleeper (2+1),21:00,04h 25m,01:25,Vytila Junction
264,Kudla Travels ( ST MARIA ),INR 1500,3.1,22 Seats available,A/C Sleeper (2+1),21:00,02h 59m,23:59,
265,LIYAS TOURS,1149,2.4,30 Seats available,Bharat Benz A/C Sleeper (2+1),22:55,05h 00m,03:55,
266,Madhavi Travels,INR 999,2.5,30 Seats available,A/C Sleeper (2+1),23:59,04h 31m,04:30,
267,BLM Transports,1036,2.9,,A/C Sleeper (2+1),00:55,04h 05m,05:00,
268,Kallada Travels (Suresh Kallada),INR 1000,2.4,,A/C Sleeper (2+1),22:10,04h 41m,02:51,
269,A1 Travels,INR 1100,,,Bharat Benz A/C Sleeper (2+1),23:45,04h 15m,04:00,
270,EMERALD TRAVELS,INR 1100,,,A/C Sleeper (2+1),00:40,03h 45m,04:25,
271,Ashoka Travel and Logistics,INR 1100,4.6,3 Seats available,A/C Sleeper (2+1),21:15,08h 15m,05:30,Kannur
272,MMK Travels,INR 999,4.6,14 Seats available,A/C Sleeper (2+1),21:30,08h 30m,06:00,Kannur
273,NS Transports,1050,4.5,6 Seats available,A/C Sleeper (2+1),21:15,08h 15m,05:30,Kannur
274,AdSAAM BUS,785,4.4,22 Seats available,Bharat Benz A/C Sleeper (2+1),21:40,08h 20m,06:00,Dharmasala
275,Golden Travels,INR 999,4.4,8 Seats available,Volvo A/C Seater Semi Sleeper (2+2),21:45,07h 15m,05:00,Fort Road
276,Golden Travels,INR 1099,4.3,5 Seats available,A/C Sleeper (2+1),21:45,07h 15m,05:00,Fort Road
277,Kalpaka Travels 1,INR 1100,4.2,17 Seats available,A/C Sleeper (2+1),21:45,07h 15m,05:00,Fort Road
278,Ashoka Travel and Logistics,INR 800,4.3,3 Seats available,NON A/C Semi Sleeper (2+2),08:00,09h 30m,17:30,Kannur
279,NS Transports,INR 750,4.1,23 Seats available,Non A/C Seater / Sleeper (2+1),20:30,08h 50m,05:20,Kannur
280,Ashoka Travel and Logistics,INR 900,4.0,8 Seats available,A/C Semi Sleeper (2+2),21:00,08h 15m,05:15,KSRTC Caltex
281,Sugama Tourist,INR 800,3.9,11 Seats available,A/C Sleeper (2+1),22:00,07h 30m,05:30,Fort Road
282,Golden Travels,INR 899,3.9,27 Seats available,NON A/C Sleeper (2+1),21:30,07h 40m,05:10,Kannur
283,Ashoka Travel and Logistics,INR 800,3.9,20 Seats available,NON A/C Semi Sleeper (2+2),21:30,07h 30m,05:00,Kannur
284,P K Travels,INR 900,3.6,21 Seats available,A/C Seater / Sleeper (2+1),20:45,08h 15m,05:00,KANNUR
285,Yathra Logistics,INR 799,4.2,7 Seats available,A/C Sleeper (2+1),21:45,09h 00m,06:45,Kannur
286,NS Transports,INR 850,3.9,16 Seats available,NON A/C Sleeper (2+1),21:45,08h 00m,05:45,Kannur
287,P K Travels,INR 799,3.8,24 Seats available,NON A/C Semi Sleeper (2+2),20:30,09h 45m,06:15,Kannur Arya Travels
288,Arya Travels,INR 845,3.0,28 Seats available,A/C Sleeper (2+1),21:25,08h 05m,05:30,Kannur
289,National travels and logistics,549,4.0,14 Seats available,Non A/C Seater / Sleeper (2+1),21:15,08h 15m,05:30,Fort Road
290,Golden Travels,INR 749,4.0,25 Seats available,NON A/C Seater Semi Sleeper (2+2),21:15,07h 45m,05:00,Fort Road
291,Kalpaka Travels 1,INR 800,4.0,1 Seat available,NON A/C Seater/ Sleeper (2+1),21:00,08h 00m,05:00,Fort Road
292,Golden Travels,INR 800,3.5,21 Seats available,NON A/C Seater Semi Sleeper (2+2),21:00,08h 00m,05:00,Fort Road
293,Kalpaka Travels 1,INR 800,3.9,25 Seats available,NON A/C Seater/ Sleeper (2+1),21:30,07h 30m,05:00,Kannur
294,Sam Tourist,INR 899,2.7,31 Seats available,A/C Sleeper (2+1),21:30,08h 00m,05:30,Kannur
295,National travels and logistics,INR 1890,,,Bharat Benz A/C Sleeper (2+1),22:00,07h 45m,05:45,
296,NS Transports,INR 749,4.2,27 Seats available,NON A/C Sleeper (2+1),00:10,07h 50m,08:00,Colombia Asia Hospital
297,Suraj Holidays,INR 850,3.3,36 Seats available,A/C Sleeper (2+1),00:20,06h 25m,06:45,Mysore
298,MMK Travels,648,3.9,31 Seats available,VE A/C Seater / Sleeper (2+1),00:30,07h 00m,07:30,Near Bus stand
299,DA Transports,INR 700,3.6,25 Seats available,A/C Sleeper (2+1),00:35,06h 25m,07:00,Suburban Bus Stand
300,Kyros Connect,INR 599,4.5,20 Seats available,Bharat Benz A/C Semi Sleeper (2+2),04:00,05h 00m,09:00,Suburban Bus Stand
301,LIYAS TOURS,649,4.1,39 Seats available,Bharat Benz A/C Sleeper (2+1),17:25,05h 40m,23:05,Mysore
302,Kallada Travels (Suresh Kallada),INR 600,3.5,34 Seats available,A/C Sleeper (2+1),17:30,05h 46m,23:16,MYSORE
303,Suraj Holidays,INR 800,3.3,26 Seats available,NON AC Seater / Sleeper 2+1,23:00,07h 00m,06:00,Mysore
304,A1 Travels,INR 700,3.9,30 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),23:30,06h 15m,05:45,Mysore
305,NS Transports,INR 800,4.2,47 Seats available,Non A/C Seater / Sleeper (2+1),00:10,06h 00m,06:10,Mysore
306,NS Transports,INR 800,4.2,25 Seats available,Non A/C Seater / Sleeper (2+1),00:30,06h 00m,06:30,mysore manipal hospital near
307,National travels and logistics,649,3.6,25 Seats available,NON A/C Sleeper (2+1),00:40,05h 50m,06:30,
308,Sam Tourist,INR 799,4.0,12 Seats available,NON AC Seater / Sleeper 2+1,00:45,06h 20m,07:05,
309,Deer Bus LLP,INR 700,2.3,36 Seats available,VE A/C Semi Sleeper (2+2),11:15,05h 45m,17:00,
310,Deer Bus LLP,INR 700,3.0,21 Seats available,VE A/C Semi Sleeper (2+2),23:15,06h 00m,05:15,
311,SRS Travels,INR 800,3.2,28 Seats available,A/C Sleeper (2+1),23:55,06h 45m,06:40,
312,RAVINA TRAVELS,899,3.0,44 Seats available,A/C Sleeper (2+1),05:00,06h 00m,11:00,
313,Orange Tours And Travels,INR 1100,3.0,,Bharat Benz A/C Sleeper (2+1),05:30,04h 30m,10:00,
314,Bharathi Travels,INR 1890,4.0,,A/C Sleeper (2+1),05:30,05h 00m,10:30,
315,A1 Travels,INR 899,3.0,,Bharat Benz A/C Sleeper (2+1),17:30,06h 00m,23:30,
316,Sam Tourist,INR 1699,3.6,,A/C Sleeper (2+1),22:30,06h 00m,04:30,
317,Maaruti Travels,INR 1099,4.2,,NON A/C Semi Sleeper / Sleeper (2+1),23:15,06h 45m,06:00,
318,SKS Tourist Corporation (Regd),INR 899,1.5,,A/C Sleeper (2+1),23:50,05h 50m,05:40,
319,SAAM BUS,924,,,Bharat Benz A/C Sleeper (2+1),00:30,06h 15m,06:45,
320,NS Transports,INR 1100,,,VE A/C Sleeper (2+1),00:45,06h 45m,07:30,
321,Jai Vishnu Travels,INR 1500,,,NON A/C Seater/ Sleeper (2+1),00:55,07h 20m,08:15,
322,Kallada Travels (Suresh Kallada),INR 1600,,,A/C Sleeper (2+1),22:00,05h 25m,03:25,
323,Kallada Travels (Suresh Kallada),INR 1600,,,A/C Sleeper (2+1),22:30,01h 50m,00:20,
324,SKS Tourist Corporation (REGD),INR 999,,,A/C Sleeper (2+1),23:55,05h 35m,05:30,
325,Kingfisher Connect,INR 900,,,Non A/C Seater / Sleeper (2+1),23:55,07h 20m,07:15,
326,Madhavi Travels,INR 999,3.9,14 Seats available,A/C Sleeper (2+1),22:20,08h 40m,07:00,M.M Ali Road Calicut
327,A1 Travels,INR 600,3.7,35 Seats available,NON A/C Semi Sleeper (2+2),21:00,09h 00m,06:00,Calicut
328,BLM Transports,903,3.4,18 Seats available,A/C Sleeper (2+1),22:00,09h 00m,07:00,Calicut P KABEER TRAVELS MM...
329,A1 Travels,INR 700,3.3,36 Seats available,A/C Seater / Sleeper (2+1),20:05,09h 25m,05:30,Calicut
330,LIYAS TOURS,1099,4.2,11 Seats available,Bharat Benz A/C Sleeper (2+1),23:05,08h 35m,07:40,MM Ali Road Palayam
331,Kallada Travels (Suresh Kallada),INR 1000,3.1,22 Seats available,A/C Sleeper (2+1),23:15,08h 00m,07:15,Kallada Tours & Travels M M A...
332,A1 Travels,INR 1200,3.2,29 Seats available,Bharat Benz A/C Sleeper (2+1),23:30,08h 30m,08:00,Calicut
333,Galaxy Tours,INR 650,2.6,22 Seats available,2+1 Air Suspension A/C Seater / Sleeper,21:45,08h 45m,06:30,Palayam
334,Kallada Travels (Suresh Kallada),INR 1200,2.1,33 Seats available,A/C Sleeper (2+1),01:00,08h 35m,09:35,Calicut
335,A1 Travels,INR 800,2.8,26 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),22:15,07h 30m,05:45,Calicut
336,A1 Travels,INR 800,3.2,26 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),22:30,07h 30m,06:00,Kozhikode
337,EMERALD TRAVELS,INR 800,2.4,15 Seats available,Bharat Benz A/C Semi Sleeper (2+2),21:55,08h 35m,06:30,M.M Ali Road Calicut
338,Madhavi Travels,INR 849,3.7,31 Seats available,A/C Semi Sleeper (2+2),23:30,08h 00m,07:30,M.M Ali Road Calicut
339,Madhavi Travels,INR 899,3.7,31 Seats available,Volvo A/C Semi Sleeper (2+2),23:30,08h 00m,07:30,Palayam
340,Galaxy Tours,INR 800,2.6,,A/C Semi Sleeper (2+2),21:45,08h 45m,06:30,
341,DLT BUS,INR 1299,4.0,7 Seats available,A/C Sleeper (2+1),22:30,07h 00m,05:30,Madiwala
342,MMK Travels,INR 800,4.6,15 Seats available,VE A/C Seater / Sleeper (2+1),22:30,07h 00m,05:30,Kalasipalyam
343,Kyros Connect,INR 799,4.0,36 Seats available,Bharat Benz A/C Semi Sleeper (2+2),23:00,08h 30m,07:30,Madiwala
344,Kyros Connect,INR 799,4.2,36 Seats available,Bharat Benz A/C Semi Sleeper (2+2),23:00,08h 20m,07:20,Madiwala
345,MMK Travels,INR 800,4.2,15 Seats available,VE A/C Seater / Sleeper (2+1),22:30,07h 15m,05:45,Kalasipalyam
346,Suraj Holidays,INR 1100,4.3,17 Seats available,VE A/C Sleeper (2+1),22:30,07h 45m,06:15,Madiwala
347,Kallada Travels (Suresh Kallada),INR 899,4.1,5 Seats available,A/C Sleeper (2+1),22:00,07h 25m,05:25,Madiwala
348,DLT BUS,INR 1299,4.1,7 Seats available,A/C Sleeper (2+1),22:30,06h 50m,05:20,Madiwala
349,Deer Bus LLP,INR 700,4.3,33 Seats available,VE A/C Semi Sleeper (2+2),08:00,06h 45m,14:45,Chandapura
350,Silver Line Travels,INR 699,3.9,27 Seats available,NON A/C Semi Sleeper (2+2),19:45,08h 35m,04:20,Madiwala
351,DA Transports,INR 899,4.2,17 Seats available,A/C Sleeper (2+1),21:45,06h 30m,04:15,Madiwala
352,Suraj Holidays,INR 1100,4.5,25 Seats available,VE A/C Sleeper (2+1),22:30,07h 45m,06:15,Kalasipalyam
353,CHANCHALAS TOURS AND TRAVELS,INR 599,3.8,35 Seats available,A/C Semi Sleeper (2+2),06:00,06h 30m,12:30,Madiwala
354,P K Travels,INR 1100,3.9,9 Seats available,A/C Sleeper (2+1),21:45,06h 45m,04:30,Kalasipalyam
355,CHANCHALAS TOURS AND TRAVELS,INR 599,3.3,16 Seats available,A/C Semi Sleeper (2+2),06:00,06h 25m,12:25,Kalasipalyam
356,Kyros Connect,INR 555,3.6,28 Seats available,A/C Semi Sleeper (2+2),07:00,06h 00m,13:00,Kalasipalyam
357,A1 Travels,INR 550,3.0,19 Seats available,NON AC Seater / Sleeper 2+1,21:00,08h 00m,05:00,JAYANAGARA 4 BLOCK
358,SRS Travels,INR 900,3.2,34 Seats available,A/C Sleeper (2+1),21:45,07h 30m,05:15,Kalasipalyam
359,SRS Travels,INR 900,3.3,37 Seats available,A/C Sleeper (2+1),21:45,07h 10m,04:55,Kalasipalyam
360,SKS Tourist Corporation (REGD),INR 999,3.4,40 Seats available,A/C Sleeper (2+1),21:00,07h 45m,04:45,Kalasipalyam
361,Kyros Connect,INR 555,3.5,30 Seats available,A/C Semi Sleeper (2+2),07:00,06h 05m,13:05,Kalasipalyam
362,SURAJ TRAVEL HOUSE,665,2.3,30 Seats available,VE A/C Seater / Sleeper (2+1),21:00,08h 15m,05:15,Kalasipalyam
363,Bharathi Travels,INR 890,2.2,28 Seats available,A/C Sleeper (2+1),03:00,07h 00m,10:00,Madiwala
364,SKS Tourist Corporation (REGD),INR 999,1.3,,A/C Sleeper (2+1),21:00,07h 20m,04:20,
365,Orange Tours And Travels,INR 1000,3.6,,Bharat Benz A/C Sleeper (2+1),02:30,05h 15m,07:45,
366,SKS Tourist Corporation (REGD),INR 849,3.2,,Non A/C Seater / Sleeper (2+1),21:15,07h 10m,04:25,
367,SKS Tourist Corporation (REGD),INR 849,3.0,,Non A/C Seater / Sleeper (2+1),21:15,07h 05m,04:20,
368,RAVINA TRAVELS,INR 999,3.1,,A/C Sleeper (2+1),02:45,05h 55m,08:40,
369,Sam Tourist,INR 1699,2.8,,A/C Sleeper (2+1),20:00,07h 00m,03:00,
370,Sam Tourist,INR 1699,,,A/C Sleeper (2+1),20:00,07h 05m,03:05,
371,Kallada Travels (Suresh Kallada),INR 1600,,,A/C Sleeper (2+1),20:00,02h 00m,22:00,
372,Kallada Travels (Suresh Kallada),INR 800,,,NON A/C Semi Sleeper / Sleeper (2+1),21:30,07h 25m,04:55,
373,MMK Travels,INR 850,4.4,18 Seats available,VE A/C Seater / Sleeper (2+1),21:30,08h 30m,06:00,M.M Ali Road
374,NS Transports,INR 850,4.4,13 Seats available,Non A/C Seater / Sleeper (2+1),20:30,10h 05m,06:35,Calicut
375,Kyros Connect,INR 799,4.4,19 Seats available,Bharat Benz A/C Semi Sleeper (2+2),12:15,08h 45m,21:00,SKS TOURIST CORPORATION (REGD...
376,AdSKS Tourist Corporation (Regd),INR 899,3.7,20 Seats available,A/C Sleeper (2+1),21:00,09h 00m,06:00,M M ALI ROAD
377,Silver Line Travels,INR 599,4.2,18 Seats available,NON A/C Semi Sleeper (2+2),20:30,09h 15m,05:45,Calicut/Kozhikode
378,P K Travels,INR 1100,4.2,10 Seats available,A/C Sleeper (2+1),20:00,10h 00m,06:00,Calicut
379,NS Transports,INR 1050,4.2,16 Seats available,VE A/C Sleeper (2+1),21:45,08h 45m,06:30,Calicut
380,AdSuraj Holidays,INR 950,3.8,13 Seats available,VE A/C Sleeper (2+1),22:00,09h 15m,07:15,MM Ali road
381,DLT BUS,INR 899,4.0,8 Seats available,A/C Sleeper (2+1),21:45,08h 45m,06:30,Calicut/Kozhikode
382,P K Travels,INR 1100,3.9,17 Seats available,A/C Sleeper (2+1),21:30,09h 00m,06:30,Calicut
383,National travels and logistics,649,3.9,22 Seats available,NON A/C Sleeper (2+1),20:45,09h 30m,06:15,MM Ali Road
384,Deer Bus LLP,INR 700,3.7,25 Seats available,VE A/C Semi Sleeper (2+2),08:00,09h 00m,17:00,A.S Travels m m aliroad
385,Deer Bus LLP,INR 700,3.8,1 Seat available,VE A/C Semi Sleeper (2+2),20:00,09h 00m,05:00,Calicut
386,DA Transports,INR 849,3.8,12 Seats available,A/C Sleeper (2+1),21:50,08h 55m,06:45,MM Ali Road
387,NS Transports,850,3.4,12 Seats available,Non A/C Seater / Sleeper (2+1),19:30,09h 00m,04:30,Kallada Tours & Travels M M A...
388,SKS Tourist Corporation (REGD),INR 999,3.7,22 Seats available,A/C Sleeper (2+1),21:30,09h 00m,06:30,Calicut
389,Kallada Travels (Suresh Kallada),INR 899,3.3,20 Seats available,A/C Sleeper (2+1),21:10,10h 05m,07:15,Calicut
390,A1 Travels,INR 700,3.6,14 Seats available,NON AC Seater / Sleeper 2+1,21:30,09h 00m,06:30,Calicut Univercity
391,Suraj Holidays,INR 850,4.2,16 Seats available,A/C Sleeper (2+1),21:15,09h 00m,06:15,M M Ali Road (Calicut)
392,Suraj Holidays,INR 750,4.3,3 Seats available,NON AC Seater / Sleeper 2+1,20:15,09h 40m,05:55,Thondayad
393,SURAJ TRAVEL HOUSE,665,3.4,18 Seats available,VE A/C Seater / Sleeper (2+1),20:45,09h 15m,06:00,Calicut
394,SAAM BUS,902,2.8,21 Seats available,Bharat Benz A/C Sleeper (2+1),20:30,09h 45m,06:15,Calicut
395,A1 Travels,INR 1100,2.9,20 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),21:15,10h 00m,07:15,Calicut
396,Bharathi Travels,INR 1290,3.1,30 Seats available,A/C Sleeper (2+1),15:00,08h 30m,23:30,Kozhikode
397,Orange Tours And Travels,INR 1900,4.2,28 Seats available,Bharat Benz A/C Sleeper (2+1),14:00,09h 30m,23:30,MM Ali Road
398,Sam Tourist,INR 699,3.1,35 Seats available,NON AC Seater / Sleeper 2+1,21:00,09h 30m,06:30,Calicut
399,NS Transports,INR 799,3.0,44 Seats available,NON A/C Sleeper (2+1),21:15,09h 20m,06:35,Calicut
400,Sam Tourist,INR 1999,,44 Seats available,A/C Sleeper (2+1),23:59,08h 01m,08:00,Calicut
401,RAVINA TRAVELS,1079,,22 Seats available,A/C Sleeper (2+1),14:35,07h 55m,22:30,Kallada Tours & Travels M M A...
402,Shama Transport,INR 899,,,VE A/C Sleeper (2+1),23:55,07h 30m,07:25,
403,Maaruti Travels,INR 999,,,NON A/C Semi Sleeper / Sleeper (2+1),23:45,08h 15m,08:00,
404,Kingfisher Connect,INR 3000,,,Non A/C Seater / Sleeper (2+1),21:00,10h 15m,07:15,
405,Loyal Travels,INR 3000,,,Non A/C Seater / Sleeper (2+1),21:00,09h 00m,06:00,
406,Kallada Travels (Suresh Kallada),INR 800,,,NON A/C Semi Sleeper / Sleeper (2+1),22:25,09h 20m,07:45,
407,Madhavi Travels,INR 999,4.4,16 Seats available,A/C Sleeper (2+1),19:50,08h 40m,04:30,PALAYAM
408,Madhavi Travels,INR 899,4.6,40 Seats available,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),20:45,08h 05m,04:50,Thampanoor
409,BLM Transports,931,4.0,13 Seats available,A/C Sleeper (2+1),20:15,08h 45m,05:00,Aristo Junction
410,A1 Travels,INR 800,3.4,34 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),20:30,08h 30m,05:00,Aristo Junction
411,A1 Travels,INR 600,3.4,31 Seats available,NON A/C Semi Sleeper (2+2),21:00,09h 30m,06:30,Aristo Junction
412,A1 Travels,INR 700,3.0,41 Seats available,A/C Seater / Sleeper (2+1),21:35,09h 25m,07:00,Pattam
413,Galaxy Tours,INR 650,4.1,30 Seats available,2+1 Air Suspension A/C Seater / Sleeper,21:00,09h 00m,06:00,Thampanoor
414,Kallada Travels (Suresh Kallada),INR 1000,3.4,20 Seats available,A/C Sleeper (2+1),18:01,09h 59m,04:00,Thycaud Music Colleage
415,A1 Travels,INR 900,3.6,40 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),20:15,09h 15m,05:30,Aristo Junction
416,A1 Travels,INR 1100,3.1,28 Seats available,Bharat Benz A/C Sleeper (2+1),19:00,09h 00m,04:00,Aristo Junction
417,Galaxy Tours,INR 800,3.8,20 Seats available,A/C Semi Sleeper (2+2),21:00,09h 00m,06:00,Thampanoor
418,Kallada Travels (Suresh Kallada),INR 1200,2.2,19 Seats available,A/C Sleeper (2+1),16:00,10h 51m,02:51,TRIVANDRUM MEGHATRAVELS
419,EMERALD TRAVELS,INR 800,1.9,24 Seats available,Bharat Benz A/C Semi Sleeper (2+2),19:30,09h 00m,04:30,Near South Indian Bank
420,Madhavi Travels,INR 899,4.4,16 Seats available,A/C Semi Sleeper (2+2),20:45,08h 05m,04:50,Thampanoor
421,LIYAS TOURS,1099,4.0,17 Seats available,Bharat Benz A/C Sleeper (2+1),17:15,10h 40m,03:55,Model School
422,EMERALD TRAVELS,INR 1100,1.9,23 Seats available,A/C Sleeper (2+1),19:30,08h 55m,04:25,Near South Indian Bank
423,Shama Transport,INR 1100,,29 Seats available,VE A/C Sleeper (2+1),20:00,07h 55m,03:55,Kazhakootam
424,Kallada Travels (Suresh Kallada),INR 1100,,23 Seats available,A/C Sleeper (2+1),19:00,10h 51m,05:51,TRIVANDRUM MEGHATRAVELS
425,Shama Transport,INR 1100,,,VE A/C Sleeper (2+1),16:00,07h 55m,23:55,
426,Kyros Connect,INR 599,4.4,17 Seats available,Bharat Benz A/C Semi Sleeper (2+2),12:15,06h 30m,18:45,Calicut
427,Suraj Holidays,INR 950,4.7,28 Seats available,VE A/C Sleeper (2+1),22:00,07h 00m,05:00,A.S Travels m m aliroad
428,A1 Travels,INR 500,3.5,21 Seats available,Bharat Benz A/C Sleeper (2+1),04:00,04h 15m,08:15,MM Ali Road
429,Kallada Travels (Suresh Kallada),INR 600,3.0,17 Seats available,A/C Sleeper (2+1),03:30,04h 30m,08:00,Calicut
430,DA Transports,INR 849,4.1,22 Seats available,A/C Sleeper (2+1),21:50,06h 40m,04:30,Calicut
431,Orange Tours And Travels,INR 1300,3.4,32 Seats available,Bharat Benz A/C Sleeper (2+1),14:00,06h 30m,20:30,Calicut
432,Deer Bus LLP,INR 700,2.7,32 Seats available,VE A/C Semi Sleeper (2+2),20:00,06h 15m,02:15,Kozhikode
433,Deer Bus LLP,INR 700,4.7,27 Seats available,VE A/C Semi Sleeper (2+2),08:00,06h 00m,14:00,SKS TOURIST CORPORATION (REGD...
434,National travels and logistics,649,4.7,17 Seats available,NON A/C Sleeper (2+1),20:45,07h 15m,04:00,MM Ali Road
435,Suraj Holidays,INR 850,4.2,20 Seats available,A/C Sleeper (2+1),21:15,06h 45m,04:00,Calicut
436,Suraj Holidays,INR 750,4.0,25 Seats available,NON AC Seater / Sleeper 2+1,21:00,06h 00m,03:00,Calicut
437,NS Transports,INR 1050,3.6,21 Seats available,VE A/C Sleeper (2+1),21:46,05h 44m,03:30,Kozhikode
438,SKS Tourist Corporation (Regd),INR 899,3.3,30 Seats available,A/C Sleeper (2+1),21:00,07h 00m,04:00,Kozhikode
439,SKS Tourist Corporation (REGD),INR 999,3.3,44 Seats available,A/C Sleeper (2+1),21:30,07h 15m,04:45,Calicut
440,A1 Travels,INR 1100,3.3,35 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),21:15,07h 15m,04:30,Calicut
441,A1 Travels,INR 700,3.1,44 Seats available,NON AC Seater / Sleeper 2+1,21:30,06h 30m,04:00,Calicut
442,LIYAS TOURS,549,3.0,,Bharat Benz A/C Sleeper (2+1),03:55,04h 15m,08:10,
